x y velocity
1.329930891941166760e+00 1.469682827758741483e-01 3.184081198465225970e+00
1.339935991113261116e+00 1.381309065844899542e-01 3.385439062898939255e+00
1.329933781335726817e+00 1.381300969820941638e-01 3.329534516628807506e+00
1.359949427240747744e+00 1.108243348870103645e-01 2.950853048204800988e+00
1.339946034474735148e+00 1.108235210512646673e-01 3.021992640478436964e+00
1.339939016345959910e+00 1.292925870716790382e-01 3.369223802815765723e+00
1.359942920017027879e+00 1.292936444051765166e-01 3.354488016054602895e+00
1.349947772840234483e+00 1.108239799052068431e-01 2.988991591312318619e+00
1.339942413214214811e+00 1.200580975701148190e-01 3.238114452835345602e+00
1.349941013536360535e+00 1.292931783659541090e-01 3.369591561164305471e+00
1.359946070224070436e+00 1.200590326586779277e-01 3.183035950466221120e+00
1.349944285680864553e+00 1.200586225020737613e-01 3.215491509002387005e+00
1.379952522669028125e+00 1.108247888989466468e-01 2.867414726113209245e+00
1.359949427240747744e+00 1.108243348870103645e-01 2.950853048204800988e+00
1.359956697817896965e+00 9.235465668509323933e-02 2.403086305183026905e+00
1.379959264581595013e+00 9.235495689223247040e-02 2.351953780611912403e+00
1.369951007682276511e+00 1.108246003210843489e-01 2.909649604694720004e+00
1.359952975221328408e+00 1.015895447403909885e-01 2.684022808689696671e+00
1.369958008734725619e+00 9.235483698532220842e-02 2.376675261140135387e+00
1.379955810973306107e+00 1.015899191908591903e-01 2.613898465900073909e+00
1.369954423393957788e+00 1.015897662797771023e-01 2.648480915664826352e+00
1.399961637212825183e+00 9.235504974528406519e-02 2.310037799928348345e+00
1.379959264581595013e+00 9.235495689223247040e-02 2.351953780611912403e+00
1.379966611326914450e+00 7.388474220424209871e-02 1.818860129522467117e+00
1.399968475140968893e+00 7.388476209568013708e-02 1.807591577004688199e+00
1.389960472175661099e+00 9.235502521972085987e-02 2.329571262222084993e+00
1.379962869377971968e+00 8.311989869931657449e-02 2.087330250719203306e+00
1.389967559115531381e+00 7.388476829168608151e-02 1.812306786506264977e+00
1.399964988989921721e+00 8.311995168731120542e-02 2.063119337632473460e+00
1.389963947811147627e+00 8.311994416393522767e-02 2.074030019366123856e+00
1.419970227139824237e+00 7.388467239235438355e-02 1.804163400359225511e+00
1.399968475140968893e+00 7.388476209568013708e-02 1.807591577004688199e+00
1.399975805582788224e+00 5.541410522151741375e-02 1.260865023666851492e+00
1.419977087258379678e+00 5.541400646524556606e-02 1.264835444564122113e+00
1.409969363398758668e+00 7.388472865311813964e-02 1.804852964108355051e+00
1.399972084283937379e+00 6.464947999898197628e-02 1.539451990558408090e+00
1.409976454126206979e+00 5.541406360475360782e-02 1.262326626643048400e+00
1.419973600397872460e+00 6.464938262717197237e-02 1.541438224407623236e+00
1.409972852277013411e+00 6.464944083455063939e-02 1.539720131298600414e+00
1.439978314342388543e+00 5.541385579776519910e-02 1.272866096462345942e+00
1.419977087258379678e+00 5.541400646524556606e-02 1.264835444564122113e+00
1.419984369621556386e+00 3.694299742380866003e-02 7.267866399911889763e-01
1.439985167828032875e+00 3.694288253073446660e-02 7.353833771253199814e-01
1.429977706848865937e+00 5.541393642904785671e-02 1.268369085976462918e+00
1.419980679467714557e+00 4.617854437902566000e-02 9.878526259329849513e-01
1.429984771572939684e+00 3.694294319325776982e-02 7.307004852973422171e-01
1.439981690462214914e+00 4.617840921499297147e-02 9.959708320419754513e-01
1.429981189307383715e+00 4.617848100365885833e-02 9.915068581694778116e-01
1.459985945256025985e+00 3.694274656192566425e-02 7.467863169047759264e-01
1.439985167828032875e+00 3.694288253073446660e-02 7.353833771253199814e-01
1.439992406262182945e+00 1.847159334160539818e-02 2.950605242381347249e-01
1.459992788063665836e+00 1.847152093137188755e-02 3.053470913931665698e-01
1.449985558936187635e+00 3.694281663628325857e-02 7.407740018798251169e-01
1.439988741185973975e+00 2.770727678639133343e-02 5.009294206563925655e-01
1.449992597766665670e+00 1.847155813563594595e-02 2.998872078050075496e-01
1.459989319252472662e+00 2.770717110803973954e-02 5.124435307602971390e-01
1.449989031586346844e+00 2.770722546799414890e-02 5.063830139481017012e-01
1.479993164903727454e+00 1.847144215835113193e-02 3.177226658283629490e-01
1.459992788063665836e+00 1.847152093137188755e-02 3.053470913931665698e-01
1.459999999999999964e+00 -3.490244314160308396e-21 -8.695365406278983886e-08
1.479999999999999982e+00 -3.364782757560204414e-21 1.514125925898596192e-07
1.469992977132918544e+00 1.847148215128015247e-02 3.113335589692369787e-01
1.459996348918623177e+00 9.235796914634211360e-03 1.274625338297463162e-01
1.469999999999999973e+00 -3.348183505367364476e-21 3.031573602092511533e-08
1.479996536652943284e+00 9.235756793852517924e-03 1.357001929834235343e-01
1.469996442982461904e+00 9.235777166222002010e-03 1.313342321658586553e-01
1.299923226863853642e+00 1.469643814515370905e-01 2.832512422766878757e+00
1.279917345906675052e+00 1.469604062987584225e-01 2.607616986834106587e+00
1.279911705863521876e+00 1.646356365335042982e-01 2.277892923362553113e+00
1.299917801403227768e+00 1.646400956197771881e-01 2.402416127162570358e+00
1.289920375760510218e+00 1.469625560656462326e-01 2.715877465144583613e+00
1.279914347932069374e+00 1.557980171697148364e-01 2.389177244575086068e+00
1.289914832402787370e+00 1.646380446897614258e-01 2.331469613908216498e+00
1.299920355822282492e+00 1.558022469759127449e-01 2.585649744684953344e+00
1.289917436507861392e+00 1.558003030593957394e-01 2.480356046014574378e+00
1.319934703348423000e+00 1.292909485082576471e-01 3.317907303283140763e+00
1.299929868747954798e+00 1.292885426136128613e-01 3.206961203376054392e+00
1.299923226863853642e+00 1.469643814515370905e-01 2.832512422766878757e+00
1.319928468878612815e+00 1.469672115513103450e-01 3.072723410026725777e+00
1.309932359602231200e+00 1.292898548411748061e-01 3.268597734653134967e+00
1.299926402507445733e+00 1.381264848434875514e-01 3.068452433342009567e+00
1.309925918857320459e+00 1.469659215740650171e-01 2.953345038557668722e+00
1.319931456433057759e+00 1.381291082598728182e-01 3.255179971478842305e+00
1.309929002246402741e+00 1.381279140580920772e-01 3.166422602858133484e+00
1.339946034474735148e+00 1.108235210512646673e-01 3.021992640478436964e+00
1.319942257215316994e+00 1.108222251977605821e-01 3.065479664173377916e+00
1.319934703348423000e+00 1.292909485082576471e-01 3.317907303283140763e+00
1.339939016345959910e+00 1.292925870716790382e-01 3.369223802815765723e+00
1.329944200477122918e+00 1.108229421912321627e-01 3.047973256315666735e+00
1.319938356425761183e+00 1.200566298566234924e-01 3.247029427324336304e+00
1.329936917275466035e+00 1.292918510722767811e-01 3.351978793435834714e+00
1.339942413214214811e+00 1.200580975701148190e-01 3.238114452835345602e+00
1.329940441268132600e+00 1.200574400364188971e-01 3.248975999788400237e+00
1.359949427240747744e+00 1.108243348870103645e-01 2.950853048204800988e+00
1.339946034474735148e+00 1.108235210512646673e-01 3.021992640478436964e+00
1.339953876998892346e+00 9.235407381610542810e-02 2.457809173721734020e+00
1.359956697817896965e+00 9.235465668509323933e-02 2.403086305183026905e+00
1.349947772840234483e+00 1.108239799052068431e-01 2.988991591312318619e+00
1.339949862064581554e+00 1.015888490007085254e-01 2.752637826508505192e+00
1.349955323760904768e+00 9.235440603762526401e-02 2.430416523682199959e+00
1.359952975221328408e+00 1.015895447403909885e-01 2.684022808689696671e+00
1.349951458067032206e+00 1.015892432413245672e-01 2.719217026377290125e+00
1.379959264581595013e+00 9.235495689223247040e-02 2.351953780611912403e+00
1.359956697817896965e+00 9.235465668509323933e-02 2.403086305183026905e+00
1.359964600083174657e+00 7.388456964448629483e-02 1.836624766622111160e+00
1.379966611326914450e+00 7.388474220424209871e-02 1.818860129522467117e+00
1.369958008734725619e+00 9.235483698532220842e-02 2.376675261140135387e+00
1.359960578376127049e+00 8.311966614815718968e-02 2.119771321964103450e+00
1.369965626935036873e+00 7.388467813730260902e-02 1.827050846739125989e+00
1.379962869377971968e+00 8.311989869931657449e-02 2.087330250719203306e+00
1.369961748361248732e+00 8.311980856384298955e-02 2.102708419510832094e+00
1.399968475140968893e+00 7.388476209568013708e-02 1.807591577004688199e+00
1.379966611326914450e+00 7.388474220424209871e-02 1.818860129522467117e+00
1.379974452207701319e+00 5.541412962486673421e-02 1.260970765080379641e+00
1.399975805582788224e+00 5.541410522151741375e-02 1.260865023666851492e+00
1.389967559115531381e+00 7.388476829168608151e-02 1.812306786506264977e+00
1.379970476689893033e+00 6.464948598142243597e-02 1.543084039936405416e+00
1.389975139264509441e+00 5.541412835010072618e-02 1.260432508121585027e+00
1.399972084283937379e+00 6.464947999898197628e-02 1.539451990558408090e+00
1.389971293587229040e+00 6.464949643717182726e-02 1.540601438219649788e+00
1.419977087258379678e+00 5.541400646524556606e-02 1.264835444564122113e+00
1.399975805582788224e+00 5.541410522151741375e-02 1.260865023666851492e+00
1.399983545212293956e+00 3.694308100953469509e-02 7.213764969153977358e-01
1.419984369621556386e+00 3.694299742380866003e-02 7.267866399911889763e-01
1.409976454126206979e+00 5.541406360475360782e-02 1.262326626643048400e+00
1.399979628947271237e+00 4.617863841210087528e-02 9.831120801182102742e-01
1.409983961190677926e+00 3.694304387298289610e-02 7.236765152099714493e-01
1.419980679467714557e+00 4.617854437902566000e-02 9.878526259329849513e-01
1.409980159834868241e+00 4.617859753027961367e-02 9.850506380519468141e-01
1.439985167828032875e+00 3.694288253073446660e-02 7.353833771253199814e-01
1.419984369621556386e+00 3.694299742380866003e-02 7.267866399911889763e-01
1.419992019333659927e+00 1.847165584875234620e-02 2.876269498853640250e-01
1.439992406262182945e+00 1.847159334160539818e-02 2.950605242381347249e-01
1.429984771572939684e+00 3.694294319325776982e-02 7.307004852973422171e-01
1.419988151323382297e+00 2.770736721611439038e-02 4.921655398723528974e-01
1.429992213497331743e+00 1.847162608990848831e-02 2.909530585322469554e-01
1.439988741185973975e+00 2.770727678639133343e-02 5.009294206563925655e-01
1.429988447871514134e+00 2.770732431428668541e-02 4.961693437940695728e-01
1.459992788063665836e+00 1.847152093137188755e-02 3.053470913931665698e-01
1.439992406262182945e+00 1.847159334160539818e-02 2.950605242381347249e-01
1.439999999999999947e+00 -2.458966973901654314e-21 -2.476710136539007686e-07
1.459999999999999964e+00 -3.490244314160308396e-21 -8.695365406278983886e-08
1.449992597766665670e+00 1.847155813563594595e-02 2.998872078050075496e-01
1.439996159867540371e+00 9.235833820491480897e-03 1.215691043388487519e-01
1.449999999999999956e+00 -2.815370962717486358e-21 -1.852183255460683228e-07
1.459996348918623177e+00 9.235796914634211360e-03 1.274625338297463162e-01
1.449996254532119000e+00 9.235815866637931207e-03 1.241818827459157809e-01
1.279917345906675052e+00 1.469604062987584225e-01 2.607616986834106587e+00
1.259910657494172748e+00 1.469549545652041878e-01 2.424504299599612001e+00
1.259904909735381384e+00 1.646295515955472633e-01 2.210980817733859904e+00
1.279911705863521876e+00 1.646356365335042982e-01 2.277892923362553113e+00
1.269914114976952391e+00 1.469578885752372277e-01 2.510197360633298125e+00
1.259907580647465331e+00 1.557922308488344232e-01 2.247736735457215751e+00
1.269908404811727731e+00 1.646328232230478417e-01 2.239164806443632028e+00
1.279914347932069374e+00 1.557980171697148364e-01 2.389177244575086068e+00
1.269911070169703837e+00 1.557953434186147845e-01 2.312179228931130037e+00
1.299929868747954798e+00 1.292885426136128613e-01 3.206961203376054392e+00
1.279924363412355381e+00 1.292851362061837317e-01 3.062112057683758604e+00
1.279917345906675052e+00 1.469604062987584225e-01 2.607616986834106587e+00
1.299923226863853642e+00 1.469643814515370905e-01 2.832512422766878757e+00
1.289927210951122172e+00 1.292869811338116237e-01 3.136772458870866753e+00
1.279920688936874607e+00 1.381227856428489109e-01 2.866249417368064822e+00
1.289920375760510218e+00 1.469625560656462326e-01 2.715877465144583613e+00
1.299926402507445733e+00 1.381264848434875514e-01 3.068452433342009567e+00
1.289923638528439387e+00 1.381247876363922711e-01 2.966734028302337123e+00
1.319942257215316994e+00 1.108222251977605821e-01 3.065479664173377916e+00
1.299937977189370875e+00 1.108202930821360205e-01 3.072490937447860837e+00
1.299929868747954798e+00 1.292885426136128613e-01 3.206961203376054392e+00
1.319934703348423000e+00 1.292909485082576471e-01 3.317907303283140763e+00
1.309940188897192215e+00 1.108213497418797100e-01 3.073685001995203336e+00
1.299933783410759602e+00 1.200544589619170904e-01 3.205818677920972082e+00
1.309932359602231200e+00 1.292898548411748061e-01 3.268597734653134967e+00
1.319938356425761183e+00 1.200566298566234924e-01 3.247029427324336304e+00
1.309936143127153230e+00 1.200556445535968936e-01 3.232287485231569502e+00
1.339946034474735148e+00 1.108235210512646673e-01 3.021992640478436964e+00
1.319942257215316994e+00 1.108222251977605821e-01 3.065479664173377916e+00
1.319950718503332565e+00 9.235311261130776939e-02 2.509215407438727841e+00
1.339953876998892346e+00 9.235407381610542810e-02 2.457809173721734020e+00
1.329944200477122918e+00 1.108229421912321627e-01 3.047973256315666735e+00
1.319946385241131281e+00 1.015877229689276795e-01 2.808542749429840057e+00
1.329952346309205558e+00 9.235364739825169256e-02 2.484367531209533908e+00
1.339949862064581554e+00 1.015888490007085254e-01 2.752637826508505192e+00
1.329948175630023322e+00 1.015883476296524646e-01 2.782849587285128212e+00
1.359956697817896965e+00 9.235465668509323933e-02 2.403086305183026905e+00
1.339953876998892346e+00 9.235407381610542810e-02 2.457809173721734020e+00
1.339962389640737328e+00 7.388418943994748411e-02 1.858726934323336799e+00
1.359964600083174657e+00 7.388456964448629483e-02 1.836624766622111160e+00
1.349955323760904768e+00 9.235440603762526401e-02 2.430416523682199959e+00
1.339958059596061624e+00 8.311918901723346076e-02 2.157070323193890804e+00
1.349963523772956808e+00 7.388440946993228564e-02 1.847288045364992470e+00
1.359960578376127049e+00 8.311966614815718968e-02 2.119771321964103450e+00
1.349959351799291607e+00 8.311946285728889772e-02 2.138059332593662543e+00
1.379966611326914450e+00 7.388474220424209871e-02 1.818860129522467117e+00
1.359964600083174657e+00 7.388456964448629483e-02 1.836624766622111160e+00
1.359973000445933389e+00 5.541405099605632711e-02 1.264548773051367370e+00
1.379974452207701319e+00 5.541412962486673421e-02 1.260970765080379641e+00
1.369965626935036873e+00 7.388467813730260902e-02 1.827050846739125989e+00
1.359968746232962156e+00 6.464936491326479795e-02 1.551479851045505454e+00
1.369973740761392111e+00 5.541410526404808717e-02 1.262384610976259314e+00
1.379970476689893033e+00 6.464948598142243597e-02 1.543084039936405416e+00
1.369969629304924830e+00 6.464944391177618321e-02 1.546767474763040440e+00
1.399975805582788224e+00 5.541410522151741375e-02 1.260865023666851492e+00
1.379974452207701319e+00 5.541412962486673421e-02 1.260970765080379641e+00
1.379982684573157314e+00 3.694312027455984998e-02 7.190923308316641283e-01
1.399983545212293956e+00 3.694308100953469509e-02 7.213764969153977358e-01
1.389975139264509441e+00 5.541412835010072618e-02 1.260432508121585027e+00
1.379978525356068131e+00 4.617867380971456270e-02 9.817102509134619792e-01
1.389983120279024709e+00 3.694310712133491020e-02 7.198647014252522736e-01
1.399979628947271237e+00 4.617863841210087528e-02 9.831120801182102742e-01
1.389979084917405183e+00 4.617866470669605705e-02 9.820160434201482547e-01
1.419984369621556386e+00 3.694299742380866003e-02 7.267866399911889763e-01
1.399983545212293956e+00 3.694308100953469509e-02 7.213764969153977358e-01
1.399991625668027373e+00 1.847170401276383017e-02 2.834382551327549460e-01
1.419992019333659927e+00 1.847165584875234620e-02 2.876269498853640250e-01
1.409983961190677926e+00 3.694304387298289610e-02 7.236765152099714493e-01
1.399987546349985790e+00 2.770743523670603226e-02 4.865486700029994505e-01
1.409991823519212817e+00 1.847168204367206912e-02 2.851187411919864911e-01
1.419988151323382297e+00 2.770736721611439038e-02 4.921655398723528974e-01
1.409987851050107599e+00 2.770740454163801714e-02 4.889552006390520678e-01
1.439992406262182945e+00 1.847159334160539818e-02 2.950605242381347249e-01
1.419992019333659927e+00 1.847165584875234620e-02 2.876269498853640250e-01
1.419999999999999929e+00 -3.526034498695150905e-21 -2.046454795551806589e-07
1.439999999999999947e+00 -2.458966973901654314e-21 -2.476710136539007686e-07
1.429992213497331743e+00 1.847162608990848831e-02 2.909530585322469554e-01
1.419995969719460627e+00 9.235865839024708437e-03 1.185408430278832304e-01
1.429999999999999938e+00 -3.040315035934036636e-21 -2.580262518454308848e-07
1.439996159867540371e+00 9.235833820491480897e-03 1.215691043388487519e-01
1.429996064939744738e+00 9.235850560918626093e-03 1.196787429104396311e-01
1.259910657494172748e+00 1.469549545652041878e-01 2.424504299599612001e+00
1.239902943592629425e+00 1.469476176553751456e-01 2.286439970824148737e+00
1.239897247365057575e+00 1.646213913417530483e-01 2.165546943355687759e+00
1.259904909735381384e+00 1.646295515955472633e-01 2.210980817733859904e+00
1.249906944620575278e+00 1.469515506583029540e-01 2.350235534727201703e+00
1.239899860449304114e+00 1.557844574462802223e-01 2.145160360317314829e+00
1.249901198881181674e+00 1.646257626746244485e-01 2.188140487234683462e+00
1.259907580647465331e+00 1.557922308488344232e-01 2.247736735457215751e+00
1.249903853719686042e+00 1.557886229998327876e-01 2.193109054792654167e+00
1.279924363412355381e+00 1.292851362061837317e-01 3.062112057683758604e+00
1.259917991255926628e+00 1.292804395876916146e-01 2.914185641331249688e+00
1.259910657494172748e+00 1.469549545652041878e-01 2.424504299599612001e+00
1.279917345906675052e+00 1.469604062987584225e-01 2.607616986834106587e+00
1.269921300103490580e+00 1.292829697669280464e-01 2.986828275673287347e+00
1.259914131785895952e+00 1.381176991076891736e-01 2.683616157041534223e+00
1.269914114976952391e+00 1.469578885752372277e-01 2.510197360633298125e+00
1.279920688936874607e+00 1.381227856428489109e-01 2.866249417368064822e+00
1.269917529295834457e+00 1.381204379505684143e-01 2.770957863396364740e+00
1.299937977189370875e+00 1.108202930821360205e-01 3.072490937447860837e+00
1.279933035910057137e+00 1.108175316713853054e-01 3.044929328188811013e+00
1.279924363412355381e+00 1.292851362061837317e-01 3.062112057683758604e+00
1.299929868747954798e+00 1.292885426136128613e-01 3.206961203376054392e+00
1.289935600980970820e+00 1.108190298219022679e-01 3.062508353034917530e+00
1.279928538808429161e+00 1.200513712895554114e-01 3.126055013440392827e+00
1.289927210951122172e+00 1.292869811338116237e-01 3.136772458870866753e+00
1.299933783410759602e+00 1.200544589619170904e-01 3.205818677920972082e+00
1.289931256564129658e+00 1.200530449830199270e-01 3.169567778024833249e+00
1.319942257215316994e+00 1.108222251977605821e-01 3.065479664173377916e+00
1.299937977189370875e+00 1.108202930821360205e-01 3.072490937447860837e+00
1.299947107571891136e+00 9.235165259070536592e-02 2.550753288942434693e+00
1.319950718503332565e+00 9.235311261130776939e-02 2.509215407438727841e+00
1.309940188897192215e+00 1.108213497418797100e-01 3.073685001995203336e+00
1.299942427044624926e+00 1.015860291915987035e-01 2.842572082935225453e+00
1.309948978227103877e+00 9.235245358853180764e-02 2.531559581736747777e+00
1.319946385241131281e+00 1.015877229689276795e-01 2.808542749429840057e+00
1.309944475136915143e+00 1.015869569073886564e-01 2.828672030516210523e+00
1.339953876998892346e+00 9.235407381610542810e-02 2.457809173721734020e+00
1.319950718503332565e+00 9.235311261130776939e-02 2.509215407438727841e+00
1.319959906568471952e+00 7.388353206053092925e-02 1.882699703693022864e+00
1.339962389640737328e+00 7.388418943994748411e-02 1.858726934323336799e+00
1.329952346309205558e+00 9.235364739825169256e-02 2.484367531209533908e+00
1.319955233733238087e+00 8.311838486649419933e-02 2.195205189385351030e+00
1.329961187802896960e+00 7.388390039464476367e-02 1.870627739258299060e+00
1.339958059596061624e+00 8.311918901723346076e-02 2.157070323193890804e+00
1.329956691087388343e+00 8.311883375040537980e-02 2.176286280807200768e+00
1.359964600083174657e+00 7.388456964448629483e-02 1.836624766622111160e+00
1.339962389640737328e+00 7.388418943994748411e-02 1.858726934323336799e+00
1.339971410415618402e+00 5.541383303218028189e-02 1.270532872178475436e+00
1.359973000445933389e+00 5.541405099605632711e-02 1.264548773051367370e+00
1.349963523772956808e+00 7.388440946993228564e-02 1.847288045364992470e+00
1.339966846705990866e+00 6.464907144061401989e-02 1.563179287608103651e+00
1.349972225844211060e+00 5.541396204299978145e-02 1.267316647763959248e+00
1.359968746232962156e+00 6.464936491326479795e-02 1.551479851045505454e+00
1.349967821200805940e+00 6.464924299492061377e-02 1.557021139831642920e+00
1.379974452207701319e+00 5.541412962486673421e-02 1.260970765080379641e+00
1.359973000445933389e+00 5.541405099605632711e-02 1.264548773051367370e+00
1.359981771082768631e+00 3.694309883261939070e-02 7.194553514929019622e-01
1.379982684573157314e+00 3.694312027455984998e-02 7.190923308316641283e-01
1.369973740761392111e+00 5.541410526404808717e-02 1.262384610976259314e+00
1.359977346993236580e+00 4.617862834495475854e-02 9.831232480774703131e-01
1.369982235798355319e+00 3.694311831809633795e-02 7.189864996196005942e-01
1.379978525356068131e+00 4.617867380971456270e-02 9.817102509134619792e-01
1.369977947275775820e+00 4.617866278400210855e-02 9.821138891470321264e-01
1.399983545212293956e+00 3.694308100953469509e-02 7.213764969153977358e-01
1.379982684573157314e+00 3.694312027455984998e-02 7.190923308316641283e-01
1.379991221440181048e+00 1.847173232615609631e-02 2.824692238916201581e-01
1.399991625668027373e+00 1.847170401276383017e-02 2.834382551327549460e-01
1.389983120279024709e+00 3.694310712133491020e-02 7.198647014252522736e-01
1.379986919539835100e+00 2.770747184064670937e-02 4.840569139709987034e-01
1.389991425226181576e+00 1.847172104536435461e-02 2.825688897028071356e-01
1.399987546349985790e+00 2.770743523670603226e-02 4.865486700029994505e-01
1.389987236266797543e+00 2.770745810851609273e-02 4.849296826264455351e-01
1.419992019333659927e+00 1.847165584875234620e-02 2.876269498853640250e-01
1.399991625668027373e+00 1.847170401276383017e-02 2.834382551327549460e-01
1.399999999999999911e+00 -3.335833008813649552e-21 8.665738993400303575e-08
1.419999999999999929e+00 -3.526034498695150905e-21 -2.046454795551806589e-07
1.409991823519212817e+00 1.847168204367206912e-02 2.851187411919864911e-01
1.399995778018458648e+00 9.235890908377094102e-03 1.185168260354730191e-01
1.409999999999999920e+00 -2.745900398372567523e-21 -8.576658110351461775e-08
1.419995969719460627e+00 9.235865839024708437e-03 1.185408430278832304e-01
1.409995874128186832e+00 9.235879389316347179e-03 1.181602988728932407e-01
1.239902943592629425e+00 1.469476176553751456e-01 2.286439970824148737e+00
1.219893924517625461e+00 1.469378963358132506e-01 2.186819426380873566e+00
1.219888507917462617e+00 1.646106066041994609e-01 2.105943498438903827e+00
1.239897247365057575e+00 1.646213913417530483e-01 2.165546943355687759e+00
1.229898617472031885e+00 1.469430901693057900e-01 2.232133236850812441e+00
1.219890939850014178e+00 1.557741708323508167e-01 2.059285711749404779e+00
1.229893027440444930e+00 1.646163656346030790e-01 2.139049823340254619e+00
1.239899860449304114e+00 1.557844574462802223e-01 2.145160360317314829e+00
1.229895568084604429e+00 1.557796653212218385e-01 2.101135468049420751e+00
1.259917991255926628e+00 1.292804395876916146e-01 2.914185641331249688e+00
1.239910496980945132e+00 1.292740958810832674e-01 2.786221274001202008e+00
1.239902943592629425e+00 1.469476176553751456e-01 2.286439970824148737e+00
1.259910657494172748e+00 1.469549545652041878e-01 2.424504299599612001e+00
1.249914403046613609e+00 1.292774988606018027e-01 2.846708504758268976e+00
1.239906492291652507e+00 1.381108413345205344e-01 2.538591024016962905e+00
1.249906944620575278e+00 1.469515506583029540e-01 2.350235534727201703e+00
1.259914131785895952e+00 1.381176991076891736e-01 2.683616157041534223e+00
1.249910464744909078e+00 1.381145187915916728e-01 2.605877153876225094e+00
1.279933035910057137e+00 1.108175316713853054e-01 3.044929328188811013e+00
1.259927223481321468e+00 1.108137014146932386e-01 2.993437685250201152e+00
1.259917991255926628e+00 1.292804395876916146e-01 2.914185641331249688e+00
1.279924363412355381e+00 1.292851362061837317e-01 3.062112057683758604e+00
1.269930254080843035e+00 1.108157671683537987e-01 3.021325978952253077e+00
1.259922417602068689e+00 1.200471015965204613e-01 3.028114521419367211e+00
1.269921300103490580e+00 1.292829697669280464e-01 2.986828275673287347e+00
1.279928538808429161e+00 1.200513712895554114e-01 3.126055013440392827e+00
1.269925602870503489e+00 1.200494030510185356e-01 3.078019887233334195e+00
1.299937977189370875e+00 1.108202930821360205e-01 3.072490937447860837e+00
1.279933035910057137e+00 1.108175316713853054e-01 3.044929328188811013e+00
1.279942889021846053e+00 9.234954331769411329e-02 2.578103493667541102e+00
1.299947107571891136e+00 9.235165259070536592e-02 2.550753288942434693e+00
1.289935600980970820e+00 1.108190298219022679e-01 3.062508353034917530e+00
1.279937829044715425e+00 1.015835958141974443e-01 2.851230152256855721e+00
1.289945085832601590e+00 9.235068984003164116e-02 2.566344327976794126e+00
1.299942427044624926e+00 1.015860291915987035e-01 2.842572082935225453e+00
1.289940219806291921e+00 1.015849172180829096e-01 2.850019658306857107e+00
1.319950718503332565e+00 9.235311261130776939e-02 2.509215407438727841e+00
1.299947107571891136e+00 9.235165259070536592e-02 2.550753288942434693e+00
1.299957048796887671e+00 7.388251032555460951e-02 1.906405240044820149e+00
1.319959906568471952e+00 7.388353206053092925e-02 1.882699703693022864e+00
1.309948978227103877e+00 9.235245358853180764e-02 2.531559581736747777e+00
1.299951991284777009e+00 8.311715007234639352e-02 2.230383243572250151e+00
1.309958532249760221e+00 7.388307297245964855e-02 1.894691402071676301e+00
1.319955233733238087e+00 8.311838486649419933e-02 2.195205189385351030e+00
1.309953672838579219e+00 8.311782871762926628e-02 2.213367703484257820e+00
1.339962389640737328e+00 7.388418943994748411e-02 1.858726934323336799e+00
1.319959906568471952e+00 7.388353206053092925e-02 1.882699703693022864e+00
1.319969624385085361e+00 5.541343018538923831e-02 1.277716873573146783e+00
1.339971410415618402e+00 5.541383303218028189e-02 1.270532872178475436e+00
1.329961187802896960e+00 7.388390039464476367e-02 1.870627739258299060e+00
1.319964711940644353e+00 6.464854839936647057e-02 1.576533166705733624e+00
1.329970546361855632e+00 5.541365797974320134e-02 1.274044920314208129e+00
1.339966846705990866e+00 6.464907144061401989e-02 1.563179287608103651e+00
1.329965813809552921e+00 6.464884271333240506e-02 1.569745701944514904e+00
1.359973000445933389e+00 5.541405099605632711e-02 1.264548773051367370e+00
1.339971410415618402e+00 5.541383303218028189e-02 1.270532872178475436e+00
1.339980778911403547e+00 3.694299624002957833e-02 7.216905979989105546e-01
1.359981771082768631e+00 3.694309883261939070e-02 7.194553514929019622e-01
1.349972225844211060e+00 5.541396204299978145e-02 1.267316647763959248e+00
1.339976060851759687e+00 4.617847405711496267e-02 9.864731949351701612e-01
1.349981286894484267e+00 3.694305913996412394e-02 7.203936142848013091e-01
1.359977346993236580e+00 4.617862834495475854e-02 9.831232480774703131e-01
1.349976720002696640e+00 4.617856680462167213e-02 9.846184404160930326e-01
1.379982684573157314e+00 3.694312027455984998e-02 7.190923308316641283e-01
1.359981771082768631e+00 3.694309883261939070e-02 7.194553514929019622e-01
1.359990799573537412e+00 1.847173402695477876e-02 2.843063915652924156e-01
1.379991221440181048e+00 1.847173232615609631e-02 2.824692238916201581e-01
1.369982235798355319e+00 3.694311831809633795e-02 7.189864996196005942e-01
1.359986259225425709e+00 2.770746580931910535e-02 4.842773975217823379e-01
1.369991013316212758e+00 1.847173698482893964e-02 2.830755786105511040e-01
1.379986919539835100e+00 2.770747184064670937e-02 4.840569139709987034e-01
1.369986594543993741e+00 2.770747495040506297e-02 4.838666386252000740e-01
1.399991625668027373e+00 1.847170401276383017e-02 2.834382551327549460e-01
1.379991221440181048e+00 1.847173232615609631e-02 2.824692238916201581e-01
1.379999999999999893e+00 -2.177694590253295447e-21 4.813568148245501523e-07
1.399999999999999911e+00 -3.335833008813649552e-21 8.665738993400303575e-08
1.389991425226181576e+00 1.847172104536435461e-02 2.825688897028071356e-01
1.379995583247423330e+00 9.235906515910210710e-03 1.212428409472665058e-01
1.389999999999999902e+00 -3.482560920688234267e-21 2.870193720516847694e-07
