x y mesh_s
1.813323118296955805e+00 1.025133803149469308e-01 1.000000000000000000e+00
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.819979042377858125e+00 1.153218282679966955e-01 1.000000000000000444e+00
1.806244187747090058e+00 1.153202820096656533e-01 9.999999999999997780e-01
1.812900121446373136e+00 1.281287186365734909e-01 9.999999999999995559e-01
1.813323118296955805e+00 1.025133803149469308e-01 1.000000000000000000e+00
1.799998957912756659e+00 7.688266867949397620e-02 1.000000000000000000e+00
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.806661035913292190e+00 8.969803255980920986e-02 1.000000000000000444e+00
1.792926181793150331e+00 8.969647690554484465e-02 9.999999999999997780e-01
1.799588269314807087e+00 1.025118305003360764e-01 9.999999999999995559e-01
1.799998957912756659e+00 7.688266867949397620e-02 1.000000000000000000e+00
1.786745971370455210e+00 5.125518728818115322e-02 1.000000000000000000e+00
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.793372464430174062e+00 6.406893690263766594e-02 1.000000000000000444e+00
1.779673198810181711e+00 6.406901408051964009e-02 9.999999999999997780e-01
1.786299696366651535e+00 7.688275530489753484e-02 9.999999999999995559e-01
1.753323795966927667e+00 3.587560685994461984e-01 1.000000000000000000e+00
1.738968505040788592e+00 3.843780865032062066e-01 1.000000000000000000e+00
1.725705998933147134e+00 3.587608390591202623e-01 1.000000000000000000e+00
1.746146148064946280e+00 3.715670904385023898e-01 1.000000000000000444e+00
1.732337252064815036e+00 3.715694540054744199e-01 9.999999999999997780e-01
1.739514893971439990e+00 3.587584482459813540e-01 9.999999999999995559e-01
1.753323795966927667e+00 3.587560685994461984e-01 1.000000000000000000e+00
1.767679086573835656e+00 3.331339484753791935e-01 1.000000000000000000e+00
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.760501438387156670e+00 3.459450201701895766e-01 1.000000000000000444e+00
1.753870183751959688e+00 3.331363542030338354e-01 9.999999999999997780e-01
1.746692541929137255e+00 3.459474153324781365e-01 9.999999999999995559e-01
1.767679086573835656e+00 3.331339484753791935e-01 1.000000000000000000e+00
1.782034386108536816e+00 3.075117380820790447e-01 1.000000000000000000e+00
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.774856734558629912e+00 3.203228538311351237e-01 1.000000000000000444e+00
1.768225481379227082e+00 3.075141593581525723e-01 9.999999999999997780e-01
1.761047838540413579e+00 3.203252698980614266e-01 9.999999999999995559e-01
1.782034386108536816e+00 3.075117380820790447e-01 1.000000000000000000e+00
1.796300995099021414e+00 2.818782729464686110e-01 1.000000000000000000e+00
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.789167688318776817e+00 2.946950144224821377e-01 1.000000000000000444e+00
1.782530937040298413e+00 2.818768569876186625e-01 9.999999999999997780e-01
1.775397639860628596e+00 2.946935975213951231e-01 9.999999999999995559e-01
1.796300995099021414e+00 2.818782729464686110e-01 1.000000000000000000e+00
1.810567607877671348e+00 2.562447412261356638e-01 1.000000000000000000e+00
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.803434299112536054e+00 2.690615143433443546e-01 1.000000000000000444e+00
1.796797549925078785e+00 2.562433248157834909e-01 9.999999999999997780e-01
1.789664250026019143e+00 2.690601003059867602e-01 9.999999999999995559e-01
1.810567607877671348e+00 2.562447412261356638e-01 1.000000000000000000e+00
1.824834223957006563e+00 2.306111562519818359e-01 1.000000000000000000e+00
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.817700913417489961e+00 2.434279543357714404e-01 1.000000000000000444e+00
1.811064166085269100e+00 2.306097334390981857e-01 9.999999999999997780e-01
1.803930865833984321e+00 2.434265367212465336e-01 9.999999999999995559e-01
1.824834223957006563e+00 2.306111562519818359e-01 1.000000000000000000e+00
1.839100840942027526e+00 2.049775309470444062e-01 1.000000000000000000e+00
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.831967530105597319e+00 2.177943476361845210e-01 1.000000000000000444e+00
1.825330786648301062e+00 2.049760975956692877e-01 9.999999999999997780e-01
1.818197481902538382e+00 2.177929209295636215e-01 9.999999999999995559e-01
1.853258685483677226e+00 1.793638788521563221e-01 1.000000000000000000e+00
1.839100840942027526e+00 2.049775309470444062e-01 1.000000000000000000e+00
1.825788981300421110e+00 1.793607944781729080e-01 1.000000000000000000e+00
1.846179760790655600e+00 1.921707074836632723e-01 1.000000000000000444e+00
1.832444911259501819e+00 1.921691671804007795e-01 9.999999999999997780e-01
1.839523835337013580e+00 1.793623311568685874e-01 9.999999999999995559e-01
1.773492998590768144e+00 2.562763193892438063e-02 1.000000000000000000e+00
1.759347448609221098e+00 5.125532655778367030e-02 1.000000000000000000e+00
1.746094472754225135e+00 2.562771101700295207e-02 1.000000000000000000e+00
1.766420218377310558e+00 3.844147164008551720e-02 1.000000000000000444e+00
1.752720959514889376e+00 3.844153024946359715e-02 9.999999999999997780e-01
1.759793733507779567e+00 2.562766920456073863e-02 9.999999999999995559e-01
1.786745971370455210e+00 5.125518728818115322e-02 1.000000000000000000e+00
1.759347448609221098e+00 5.125532655778367030e-02 1.000000000000000000e+00
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.773046711558601718e+00 5.125525328865353919e-02 1.000000000000000444e+00
1.765973940032737444e+00 6.406910001327296988e-02 9.999999999999997780e-01
1.779673198810181267e+00 6.406901408051964009e-02 9.999999999999995559e-01
1.839946826020735227e+00 1.537470918441745105e-01 1.000000000000000000e+00
1.825788981300421110e+00 1.793607944781729080e-01 1.000000000000000000e+00
1.812477121521673062e+00 1.537440167649546108e-01 1.000000000000000000e+00
1.832867899188614036e+00 1.665539445897155080e-01 1.000000000000000444e+00
1.819133048538316810e+00 1.665524112189348260e-01 9.999999999999997780e-01
1.826211976671431536e+00 1.537455486323532350e-01 9.999999999999995559e-01
1.826634970704131167e+00 1.281302622397311741e-01 1.000000000000000000e+00
1.812477121521673062e+00 1.537440167649546108e-01 1.000000000000000000e+00
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.819556041803800595e+00 1.409371397254187419e-01 1.000000000000000444e+00
1.805821191998622899e+00 1.409356088088934977e-01 9.999999999999997780e-01
1.812900121446373136e+00 1.281287186365734909e-01 9.999999999999995559e-01
1.813323118296955805e+00 1.025133803149469308e-01 1.000000000000000000e+00
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.806244187747091390e+00 1.153202820096657366e-01 1.000000000000000444e+00
1.792509338364136173e+00 1.153187475947713564e-01 9.999999999999997780e-01
1.799588269314807087e+00 1.025118305003360764e-01 9.999999999999995559e-01
1.799998957912756659e+00 7.688266867949397620e-02 1.000000000000000000e+00
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.792926181793151885e+00 8.969647690554492792e-02 1.000000000000000444e+00
1.779226919641966775e+00 8.969658133099527031e-02 9.999999999999997780e-01
1.786299696366651535e+00 7.688275530489753484e-02 9.999999999999995559e-01
1.753323795966927667e+00 3.587560685994461984e-01 1.000000000000000000e+00
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.725705998933147134e+00 3.587608390591202623e-01 1.000000000000000000e+00
1.746692541929139031e+00 3.459474153324785806e-01 1.000000000000000444e+00
1.732883640605832332e+00 3.459498208584810830e-01 9.999999999999997780e-01
1.739514893971439990e+00 3.587584482459813540e-01 9.999999999999995559e-01
1.767679086573835656e+00 3.331339484753791935e-01 1.000000000000000000e+00
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.753870183751961243e+00 3.331363542030341685e-01 1.000000000000000444e+00
1.747238933763955115e+00 3.203276979727660567e-01 9.999999999999997780e-01
1.761047838540413579e+00 3.203252698980614266e-01 9.999999999999995559e-01
1.782034386108536816e+00 3.075117380820790447e-01 1.000000000000000000e+00
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.768225481379228636e+00 3.075141593581528499e-01 1.000000000000000444e+00
1.761588734194779349e+00 2.946960379507441719e-01 9.999999999999997780e-01
1.775397639860628596e+00 2.946935975213951231e-01 9.999999999999995559e-01
1.796300995099021414e+00 2.818782729464686110e-01 1.000000000000000000e+00
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.782530937040299523e+00 2.818768569876188290e-01 1.000000000000000444e+00
1.775894192601314092e+00 2.690587000665081163e-01 9.999999999999997780e-01
1.789664250026019143e+00 2.690601003059867602e-01 9.999999999999995559e-01
1.810567607877671348e+00 2.562447412261356638e-01 1.000000000000000000e+00
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.796797549925080117e+00 2.562433248157837129e-01 1.000000000000000444e+00
1.790160807427701339e+00 2.434251323132137768e-01 9.999999999999997780e-01
1.803930865833984321e+00 2.434265367212465336e-01 9.999999999999995559e-01
1.824834223957006563e+00 2.306111562519818359e-01 1.000000000000000000e+00
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.811064166085270211e+00 2.306097334390983522e-01 1.000000000000000444e+00
1.804427424547577985e+00 2.177915068053014602e-01 9.999999999999997780e-01
1.818197481902538382e+00 2.177929209295636215e-01 9.999999999999995559e-01
1.839100840942027526e+00 2.049775309470444062e-01 1.000000000000000000e+00
1.825788981300421110e+00 1.793607944781729080e-01 1.000000000000000000e+00
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.832444911259502929e+00 1.921691671804009460e-01 1.000000000000000444e+00
1.818674856575363652e+00 1.921677392800032191e-01 9.999999999999997780e-01
1.825330786648300618e+00 2.049760975956692322e-01 9.999999999999995559e-01
1.759347448609221098e+00 5.125532655778367030e-02 1.000000000000000000e+00
1.746094472754225135e+00 2.562771101700295207e-02 1.000000000000000000e+00
1.731876047747781922e+00 5.125988509297487589e-02 1.000000000000000000e+00
1.752720959514890708e+00 3.844153024946361796e-02 1.000000000000000444e+00
1.738985257408049323e+00 3.844378846890750268e-02 9.999999999999997780e-01
1.745611745564006778e+00 5.125760121146069603e-02 9.999999999999995559e-01
1.759347448609221098e+00 5.125532655778367030e-02 1.000000000000000000e+00
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.765973940032738776e+00 6.406910001327301152e-02 1.000000000000000444e+00
1.758864726074852447e+00 7.688515142884007336e-02 9.999999999999997780e-01
1.752238230842410482e+00 6.407138842255735711e-02 9.999999999999995559e-01
1.825788981300421110e+00 1.793607944781729080e-01 1.000000000000000000e+00
1.812477121521673062e+00 1.537440167649546108e-01 1.000000000000000000e+00
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.819133048538317921e+00 1.665524112189349093e-01 1.000000000000000444e+00
1.805362994146483047e+00 1.665509913346128468e-01 9.999999999999997780e-01
1.812018930625624247e+00 1.793593715160871072e-01 9.999999999999995559e-01
1.812477121521673062e+00 1.537440167649546108e-01 1.000000000000000000e+00
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.805821191998624009e+00 1.409356088088935810e-01 1.000000000000000444e+00
1.792051136367030395e+00 1.409341915080236374e-01 9.999999999999997780e-01
1.798707071298987215e+00 1.537425992939193686e-01 9.999999999999995559e-01
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.792509338364137284e+00 1.153187475947714397e-01 1.000000000000000444e+00
1.778739282656527809e+00 1.153173264354214883e-01 9.999999999999997780e-01
1.785395216058076384e+00 1.281257684501840022e-01 9.999999999999995559e-01
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.779226919641968108e+00 8.969658133099532582e-02 1.000000000000000444e+00
1.765491214176959645e+00 8.969889050580134859e-02 9.999999999999997780e-01
1.772117713036506670e+00 1.025126077544516734e-01 9.999999999999995559e-01
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.725705998933147134e+00 3.587608390591202623e-01 1.000000000000000000e+00
1.712443487529313968e+00 3.331436550080014158e-01 1.000000000000000000e+00
1.732883640605833664e+00 3.459498208584813606e-01 1.000000000000000444e+00
1.719074741253352689e+00 3.459522393287424169e-01 9.999999999999997780e-01
1.726252384805240014e+00 3.331412060402262898e-01 9.999999999999995559e-01
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.747238933763956448e+00 3.203276979727663898e-01 1.000000000000000444e+00
1.740607678413832904e+00 3.075190476326087330e-01 9.999999999999997780e-01
1.733430034298147238e+00 3.203301421500223678e-01 9.999999999999995559e-01
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.761588734194780903e+00 2.946960379507443939e-01 1.000000000000000444e+00
1.754951980905883779e+00 2.818779171714166920e-01 9.999999999999997780e-01
1.747779835467752951e+00 2.946984960827861988e-01 9.999999999999995559e-01
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.775894192601315424e+00 2.690587000665082273e-01 1.000000000000000444e+00
1.769257442234106303e+00 2.562405396412980596e-01 9.999999999999997780e-01
1.762124142320836695e+00 2.690573177375499281e-01 9.999999999999995559e-01
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.790160807427702672e+00 2.434251323132139433e-01 1.000000000000000444e+00
1.783524060453529181e+00 2.306069332614867351e-01 9.999999999999997780e-01
1.776390753114613252e+00 2.434237448472976739e-01 9.999999999999995559e-01
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.804427424547579539e+00 2.177915068053016268e-01 1.000000000000000444e+00
1.797790679481189313e+00 2.049732713996983979e-01 9.999999999999997780e-01
1.790657373295243104e+00 2.177901086023012189e-01 9.999999999999995559e-01
1.825788981300421110e+00 1.793607944781729080e-01 1.000000000000000000e+00
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.818674856575365206e+00 1.921677392800033302e-01 1.000000000000000444e+00
1.804904805903702725e+00 1.921663254204637461e-01 9.999999999999997780e-01
1.812018930625624247e+00 1.793593715160871072e-01 9.999999999999995559e-01
1.759347448609221098e+00 5.125532655778367030e-02 1.000000000000000000e+00
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.731876047747781922e+00 5.125988509297487589e-02 1.000000000000000000e+00
1.752238230842412037e+00 6.407138842255741262e-02 1.000000000000000444e+00
1.738502531337922319e+00 6.407368784745123835e-02 9.999999999999997780e-01
1.745611745564006778e+00 5.125760121146069603e-02 9.999999999999995559e-01
1.772600426011031738e+00 7.688285120505740367e-02 1.000000000000000000e+00
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.758864726074853557e+00 7.688515142884014275e-02 1.000000000000000444e+00
1.751755514417809412e+00 8.970121287971674628e-02 9.999999999999997780e-01
1.765491214176959645e+00 8.969889050580132084e-02 9.999999999999995559e-01
1.812477121521673062e+00 1.537440167649546108e-01 1.000000000000000000e+00
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.805362994146484379e+00 1.665509913346129578e-01 1.000000000000000444e+00
1.791592942264416788e+00 1.665495860858324517e-01 9.999999999999997780e-01
1.798707071298987215e+00 1.537425992939193686e-01 9.999999999999995559e-01
1.799165266287568565e+00 1.281271864027660468e-01 1.000000000000000000e+00
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.792051136367032171e+00 1.409341915080237206e-01 1.000000000000000444e+00
1.778281085481422386e+00 1.409327893018398892e-01 9.999999999999997780e-01
1.785395216058076384e+00 1.281257684501840022e-01 9.999999999999995559e-01
1.785853414391574523e+00 1.025102914499318452e-01 1.000000000000000000e+00
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.778739282656528697e+00 1.153173264354215855e-01 1.000000000000000444e+00
1.765003580469270528e+00 1.153196617739283003e-01 9.999999999999997780e-01
1.772117713036506670e+00 1.025126077544516734e-01 9.999999999999995559e-01
1.740061288681705509e+00 3.331387739129096914e-01 1.000000000000000000e+00
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.712443487529313968e+00 3.331436550080014158e-01 1.000000000000000000e+00
1.733430034298149014e+00 3.203301421500226454e-01 1.000000000000000444e+00
1.719621129490850331e+00 3.203326021966298454e-01 9.999999999999997780e-01
1.726252384805240014e+00 3.331412060402262898e-01 9.999999999999995559e-01
1.754416583926951656e+00 3.075165961436490680e-01 1.000000000000000000e+00
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.740607678413834014e+00 3.075190476326089550e-01 1.000000000000000444e+00
1.733970927734294065e+00 2.947009710421620299e-01 9.999999999999997780e-01
1.747779835467752951e+00 2.946984960827861988e-01 9.999999999999995559e-01
1.768760888242179696e+00 2.818754574097382393e-01 1.000000000000000000e+00
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.754951980905885112e+00 2.818779171714168585e-01 1.000000000000000444e+00
1.748315233332638163e+00 2.690597966623229365e-01 9.999999999999997780e-01
1.762124142320836695e+00 2.690573177375499281e-01 9.999999999999995559e-01
1.783027500098956164e+00 2.562419244657530015e-01 1.000000000000000000e+00
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.769257442234107414e+00 2.562405396412981706e-01 1.000000000000000444e+00
1.762620696347611426e+00 2.434223750351056925e-01 9.999999999999997780e-01
1.776390753114613252e+00 2.434237448472976739e-01 9.999999999999995559e-01
1.797294119918388056e+00 2.306083262372949361e-01 1.000000000000000000e+00
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.783524060453530513e+00 2.306069332614869294e-01 1.000000000000000444e+00
1.776887316786643911e+00 2.177887266808737621e-01 9.999999999999997780e-01
1.790657373295243104e+00 2.177901086023012189e-01 9.999999999999995559e-01
1.811560735636254860e+00 2.049746775284951028e-01 1.000000000000000000e+00
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.804904805903703835e+00 1.921663254204638849e-01 1.000000000000000444e+00
1.791134750053277047e+00 1.921649261345973192e-01 9.999999999999997780e-01
1.797790679481188203e+00 2.049732713996983424e-01 9.999999999999995559e-01
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.731876047747781922e+00 5.125988509297487589e-02 1.000000000000000000e+00
1.717657618283355614e+00 7.689212875978151951e-02 1.000000000000000000e+00
1.738502531337923651e+00 6.407368784745129386e-02 1.000000000000000444e+00
1.724766828000771746e+00 6.407599888598559945e-02 9.999999999999997780e-01
1.731393315922993725e+00 7.688978858518366599e-02 9.999999999999995559e-01
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.751755514417810966e+00 8.970121287971681567e-02 1.000000000000000444e+00
1.744646299616407159e+00 1.025172824337926142e-01 9.999999999999997780e-01
1.738019802795845781e+00 8.970354903724243878e-02 9.999999999999995559e-01
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.791592942264418120e+00 1.665495860858325350e-01 1.000000000000000444e+00
1.777822886062755403e+00 1.665481966005878944e-01 9.999999999999997780e-01
1.784478822961759859e+00 1.793565688813677506e-01 9.999999999999995559e-01
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.778281085481423496e+00 1.409327893018400002e-01 1.000000000000000444e+00
1.764511027848348235e+00 1.409314030129583395e-01 9.999999999999997780e-01
1.771166962733474737e+00 1.537398093911394870e-01 9.999999999999995559e-01
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.765003580469271860e+00 1.153196617739283558e-01 1.000000000000000444e+00
1.751267872419696392e+00 1.153220125865599549e-01 9.999999999999997780e-01
1.757889455917320598e+00 1.281267193280231365e-01 9.999999999999995559e-01
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.712443487529313968e+00 3.331436550080014158e-01 1.000000000000000000e+00
1.699180973945811246e+00 3.075265187051529625e-01 1.000000000000000000e+00
1.719621129490851441e+00 3.203326021966301784e-01 1.000000000000000444e+00
1.705812227913771517e+00 3.203350815577711286e-01 9.999999999999997780e-01
1.712989872640744649e+00 3.075240066284703477e-01 9.999999999999995559e-01
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.733970927734295620e+00 2.947009710421621964e-01 1.000000000000000444e+00
1.727334172511562738e+00 2.818828957418018644e-01 9.999999999999997780e-01
1.720162025088747049e+00 2.947034672664757826e-01 9.999999999999995559e-01
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.748315233332639052e+00 2.690597966623231585e-01 1.000000000000000444e+00
1.741678480922898675e+00 2.562416721607395087e-01 9.999999999999997780e-01
1.734506332205571599e+00 2.690622976448152626e-01 9.999999999999995559e-01
1.755487390754206123e+00 2.562391741668700873e-01 1.000000000000000000e+00
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.742213893506588285e+00 2.306028691519014240e-01 1.000000000000000000e+00
1.762620696347612759e+00 2.434223750351058313e-01 1.000000000000000444e+00
1.755983947750983543e+00 2.306042027183234921e-01 9.999999999999997780e-01
1.748850641480899304e+00 2.434210257311384407e-01 9.999999999999995559e-01
1.769754009557469976e+00 2.306055588839141524e-01 1.000000000000000000e+00
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.756480516261672564e+00 2.049691571974819604e-01 1.000000000000000000e+00
1.776887316786644577e+00 2.177887266808739009e-01 1.000000000000000444e+00
1.770250571520836314e+00 2.049705095604603122e-01 9.999999999999997780e-01
1.763117262712142086e+00 2.177873637424830311e-01 9.999999999999995559e-01
1.798248875405253466e+00 1.793579622338336010e-01 1.000000000000000000e+00
1.784020629906480249e+00 2.049718820731461777e-01 1.000000000000000000e+00
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.791134750053278157e+00 1.921649261345974857e-01 1.000000000000000444e+00
1.777364696641772435e+00 1.921635438943638252e-01 9.999999999999997780e-01
1.784478822961759859e+00 1.793565688813677506e-01 9.999999999999995559e-01
1.745129020985396684e+00 7.688746342284608071e-02 1.000000000000000000e+00
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.717657618283355614e+00 7.689212875978151951e-02 1.000000000000000000e+00
1.738019802795847335e+00 8.970354903724252205e-02 1.000000000000000444e+00
1.724284099950309512e+00 8.970590166539896271e-02 9.999999999999997780e-01
1.731393315922993725e+00 7.688978858518366599e-02 9.999999999999995559e-01
1.758382001965109964e+00 1.025149372916101947e-01 1.000000000000000000e+00
1.730910590971953100e+00 1.025196442544885067e-01 1.000000000000000000e+00
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.744646299616408269e+00 1.025172824337926836e-01 1.000000000000000444e+00
1.737532169882690436e+00 1.153243813330232376e-01 9.999999999999997780e-01
1.751267872419695726e+00 1.153220125865599271e-01 9.999999999999995559e-01
1.784937014969859570e+00 1.537411959924026572e-01 1.000000000000000000e+00
1.770708765938275198e+00 1.793551925209422304e-01 1.000000000000000000e+00
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.777822886062756513e+00 1.665481966005880055e-01 1.000000000000000444e+00
1.764052832180705632e+00 1.665468251341302441e-01 9.999999999999997780e-01
1.771166962733474737e+00 1.537398093911394870e-01 9.999999999999995559e-01
1.771625159392766991e+00 1.281243646729428864e-01 1.000000000000000000e+00
1.757396904023721174e+00 1.537384403863924498e-01 1.000000000000000000e+00
1.744153742330284418e+00 1.281290913168993129e-01 1.000000000000000000e+00
1.764511027848349567e+00 1.409314030129584505e-01 1.000000000000000444e+00
1.750775323061722233e+00 1.409337770444662186e-01 9.999999999999997780e-01
1.757889455917320598e+00 1.281267193280231365e-01 9.999999999999995559e-01
1.726798779457032307e+00 3.075215178954280870e-01 1.000000000000000000e+00
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.699180973945811246e+00 3.075265187051529625e-01 1.000000000000000000e+00
1.720162025088748825e+00 2.947034672664760602e-01 1.000000000000000444e+00
1.706353117337220837e+00 2.947059853389699113e-01 9.999999999999997780e-01
1.712989872640744649e+00 3.075240066284703477e-01 9.999999999999995559e-01
1.741143080654864228e+00 2.818803966383426896e-01 1.000000000000000000e+00
1.713525269147255337e+00 2.818854185595885409e-01 1.000000000000000000e+00
1.727869577723294858e+00 2.562441939765118804e-01 1.000000000000000000e+00
1.727334172511563848e+00 2.818828957418020864e-01 1.000000000000000444e+00
1.720697421791142379e+00 2.690648203426719287e-01 9.999999999999997780e-01
