x y function_63
2.792000302782116083e-01 2.902731395552939353e-01 7.150740548626879676e-08
2.777538776713051050e-01 3.048734095907498221e-01 7.361184056346664492e-08
2.735092015915266961e-01 2.950921788724302219e-01 7.719452658732814427e-08
2.784769539747583567e-01 2.975732745730218509e-01 7.256388424527037065e-08
2.727861252880734444e-01 3.023923138901581931e-01 7.812456761051907146e-08
2.692645255117482872e-01 2.853109481541106773e-01 8.145159981674365284e-08
2.806461828851180562e-01 2.756728695198380485e-01 6.584749651887599198e-08
2.792000302782116083e-01 2.902731395552939353e-01 7.150740548626879676e-08
2.749553541984331995e-01 2.804919088369743907e-01 7.327209639640649602e-08
2.799231065816648600e-01 2.829730045375660197e-01 6.881257410978513014e-08
2.742322778949799478e-01 2.877920438547023063e-01 7.619267398030886101e-08
2.707106781186547906e-01 2.707106781186547906e-01 7.411945364558224674e-08
2.785544665732274661e-01 2.643505390781708542e-01 6.106896912685671899e-08
2.806461828851180562e-01 2.756728695198380485e-01 6.584749651887599198e-08
2.746325723459411283e-01 2.675306085984128224e-01 6.709107724282894364e-08
2.796003247291727334e-01 2.700117042990044514e-01 6.371154643509091669e-08
2.756784305018864512e-01 2.731917738192464196e-01 6.958670346810217797e-08
2.707106781186547906e-01 2.619117685302090326e-01 6.682302404461975998e-08
2.785544665732274661e-01 2.643505390781708542e-01 6.106896912685671899e-08
2.785544665732274661e-01 2.555516294897251517e-01 5.394546042313547295e-08
2.746325723459411283e-01 2.631311538041899434e-01 6.353941125692741293e-08
2.785544665732274661e-01 2.599510842839479752e-01 5.766466525290751060e-08
2.746325723459411283e-01 2.587316990099670644e-01 5.971969172900635615e-08
2.707106781186547906e-01 2.531128589417633301e-01 5.640247325769319715e-08
2.785544665732274661e-01 2.555516294897251517e-01 5.394546042313547295e-08
2.785544665732274661e-01 2.467527199012794215e-01 4.630006740779179254e-08
2.746325723459411283e-01 2.543322442157442409e-01 5.487227630722842400e-08
2.785544665732274661e-01 2.511521746955022727e-01 5.015737846034604036e-08
2.746325723459411283e-01 2.499327894215213619e-01 5.059420824589555361e-08
3.177030911783656486e-01 3.742286929388302097e-01 5.394522649594955996e-08
2.982557565494365903e-01 3.718922860345346693e-01 5.977175218197151705e-08
3.107619140636262989e-01 3.540066325039498141e-01 5.639657039178305322e-08
3.079794238639010917e-01 3.730604894866824672e-01 5.695021419252581688e-08
3.045088353065314446e-01 3.629494592692422694e-01 5.823761225496234062e-08
3.142325026209960015e-01 3.641176627213900119e-01 5.523043996446462549e-08
3.177030911783656486e-01 3.742286929388302097e-01 5.394522649594955996e-08
3.441666341001793361e-01 3.742286929388302097e-01 4.707037514852116676e-08
3.302092486925554127e-01 3.563430394082453545e-01 5.059155519023056466e-08
3.309348626392725201e-01 3.742286929388302097e-01 5.054192348725920567e-08
3.371879413963673744e-01 3.652858661735377543e-01 4.885438234358317009e-08
3.239561699354605029e-01 3.652858661735377543e-01 5.237770450360669376e-08
2.913145794346972406e-01 3.516702255996542736e-01 6.331703582808142385e-08
3.038207369488870047e-01 3.337845720690694185e-01 5.896355836542693012e-08
3.107619140636262989e-01 3.540066325039498141e-01 5.639657039178305322e-08
2.975676581917920949e-01 3.427273988343618738e-01 6.121960183794801279e-08
3.072913255062566518e-01 3.438956022865096163e-01 5.763245732031809499e-08
3.010382467491617975e-01 3.528384290518020716e-01 5.975460961739418157e-08
2.843734023199579464e-01 3.314481651647738225e-01 6.772487469274974610e-08
3.038207369488870047e-01 3.337845720690694185e-01 5.896355836542693012e-08
2.957550596933277154e-01 3.218100865305012492e-01 6.237510470032471767e-08
2.940970696344225033e-01 3.326163686169216205e-01 6.313052086779497267e-08
2.997878983211073600e-01 3.277973292997853338e-01 6.055563446728576186e-08
2.900642310066428031e-01 3.266291258476375359e-01 6.509538218644179604e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
2.763077250643986571e-01 3.194736796262056533e-01 7.346850597664703925e-08
2.957550596933277154e-01 3.218100865305012492e-01 6.237510470032471767e-08
2.819985537510835139e-01 3.146546403090693111e-01 7.012032838953313514e-08
2.860313923788632140e-01 3.206418830783534513e-01 6.759912609704436871e-08
2.917222210655480708e-01 3.158228437612171646e-01 6.430253714226073673e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
2.777538776713051050e-01 3.048734095907498221e-01 7.361184056346664492e-08
2.763077250643986571e-01 3.194736796262056533e-01 7.346850597664703925e-08
2.827216300545367655e-01 3.073545052913414510e-01 6.999892713650560985e-08
2.770308013678518533e-01 3.121735446084777377e-01 7.352787411157892345e-08
2.819985537510835139e-01 3.146546403090693111e-01 7.012032838953313514e-08
2.792000302782116083e-01 2.902731395552939353e-01 7.150740548626879676e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.777538776713051050e-01 3.048734095907498221e-01 7.361184056346664492e-08
2.841677826614432689e-01 2.927542352558855088e-01 6.786074314930154324e-08
2.834447063579900172e-01 3.000543702736134799e-01 6.898262222434125037e-08
2.784769539747583567e-01 2.975732745730218509e-01 7.256388424527037065e-08
2.806461828851180562e-01 2.756728695198380485e-01 6.584749651887599198e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
2.792000302782116083e-01 2.902731395552939353e-01 7.150740548626879676e-08
2.856139352683496613e-01 2.781539652204296775e-01 6.288826965203674811e-08
2.848908589648964651e-01 2.854541002381576487e-01 6.558427632377207949e-08
2.799231065816648600e-01 2.829730045375660197e-01 6.881257410978513014e-08
2.785544665732274661e-01 2.643505390781708542e-01 6.106896912685671899e-08
2.806461828851180562e-01 2.756728695198380485e-01 6.584749651887599198e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.796003247291727334e-01 2.700117042990044514e-01 6.371154643509091669e-08
2.845680771124043940e-01 2.724927999995960803e-01 6.116178976824346873e-08
2.835222189564591266e-01 2.668316347787624832e-01 5.897342990370746764e-08
2.785544665732274661e-01 2.643505390781708542e-01 6.106896912685671899e-08
2.785544665732274661e-01 2.555516294897251517e-01 5.394546042313547295e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.785544665732274661e-01 2.599510842839479752e-01 5.766466525290751060e-08
2.824763608005138038e-01 2.567710147637060625e-01 5.285068370033621384e-08
2.824763608005138038e-01 2.611704695579288860e-01 5.609826220265227655e-08
2.785544665732274661e-01 2.555516294897251517e-01 5.394546042313547295e-08
2.785544665732274661e-01 2.467527199012794215e-01 4.630006740779179254e-08
2.863982550278001415e-01 2.491914904492412430e-01 4.633250778363964529e-08
2.785544665732274661e-01 2.511521746955022727e-01 5.015737846034604036e-08
2.824763608005138038e-01 2.479721051752603322e-01 4.634995874697766473e-08
2.824763608005138038e-01 2.523715599694831835e-01 4.976626744121500818e-08
3.177030911783656486e-01 3.742286929388302097e-01 5.394522649594955996e-08
3.107619140636262989e-01 3.540066325039498141e-01 5.639657039178305322e-08
3.302092486925554127e-01 3.563430394082453545e-01 5.059155519023056466e-08
3.142325026209960015e-01 3.641176627213900119e-01 5.523043996446462549e-08
3.204855813780908558e-01 3.551748359560975565e-01 5.342107458838161931e-08
3.239561699354605029e-01 3.652858661735377543e-01 5.237770450360669376e-08
3.038207369488870047e-01 3.337845720690694185e-01 5.896355836542693012e-08
3.107619140636262989e-01 3.540066325039498141e-01 5.639657039178305322e-08
3.232680715778161185e-01 3.361209789733649589e-01 5.219961289400646923e-08
3.072913255062566518e-01 3.438956022865096163e-01 5.763245732031809499e-08
3.170149928207212087e-01 3.450638057386573587e-01 5.433773104816654529e-08
3.135444042633515616e-01 3.349527755212171609e-01 5.544232691122213543e-08
3.038207369488870047e-01 3.337845720690694185e-01 5.896355836542693012e-08
2.957550596933277154e-01 3.218100865305012492e-01 6.237510470032471767e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
2.997878983211073600e-01 3.277973292997853338e-01 6.055563446728576186e-08
3.054787270077922168e-01 3.229782899826489917e-01 5.820263061950877002e-08
3.095115656355719169e-01 3.289655327519330763e-01 5.669538468968600504e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
2.957550596933277154e-01 3.218100865305012492e-01 6.237510470032471767e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
2.917222210655480708e-01 3.158228437612171646e-01 6.430253714226073673e-08
3.014458883800126276e-01 3.169910472133649071e-01 5.963185300559975831e-08
2.974130497522329275e-01 3.110038044440808225e-01 6.138635155268970677e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
2.777538776713051050e-01 3.048734095907498221e-01 7.361184056346664492e-08
2.884124587412216778e-01 3.025354659742051089e-01 6.562266094775482834e-08
2.827216300545367655e-01 3.073545052913414510e-01 6.999892713650560985e-08
2.834447063579900172e-01 3.000543702736134799e-01 6.898262222434125037e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
2.792000302782116083e-01 2.902731395552939353e-01 7.150740548626879676e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.848908589648964651e-01 2.854541002381576487e-01 6.558427632377207949e-08
2.841677826614432689e-01 2.927542352558855088e-01 6.786074314930154324e-08
2.898586113481280702e-01 2.879351959387492221e-01 6.248116872448544077e-08
2.806461828851180562e-01 2.756728695198380485e-01 6.584749651887599198e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
2.845680771124043940e-01 2.724927999995960803e-01 6.116178976824346873e-08
2.895358294956360545e-01 2.749738957001877093e-01 5.878873391149808588e-08
2.856139352683496613e-01 2.781539652204296775e-01 6.288826965203674811e-08
2.785544665732274661e-01 2.643505390781708542e-01 6.106896912685671899e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.824763608005138038e-01 2.611704695579288860e-01 5.609826220265227655e-08
2.874441131837454089e-01 2.636515652585205149e-01 5.469649122839282229e-08
2.835222189564591266e-01 2.668316347787624832e-01 5.897342990370746764e-08
2.785544665732274661e-01 2.555516294897251517e-01 5.394546042313547295e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.863982550278001415e-01 2.491914904492412430e-01 4.633250778363964529e-08
2.824763608005138038e-01 2.567710147637060625e-01 5.285068370033621384e-08
2.863982550278001415e-01 2.535909452434640943e-01 4.915693094975734330e-08
2.824763608005138038e-01 2.523715599694831835e-01 4.976626744121500818e-08
3.107619140636262989e-01 3.540066325039498141e-01 5.639657039178305322e-08
3.302092486925554127e-01 3.563430394082453545e-01 5.059155519023056466e-08
3.232680715778161185e-01 3.361209789733649589e-01 5.219961289400646923e-08
3.204855813780908558e-01 3.551748359560975565e-01 5.342107458838161931e-08
3.267386601351857656e-01 3.462320091908051567e-01 5.137183450561241405e-08
3.170149928207212087e-01 3.450638057386573587e-01 5.433773104816654529e-08
3.038207369488870047e-01 3.337845720690694185e-01 5.896355836542693012e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
3.232680715778161185e-01 3.361209789733649589e-01 5.219961289400646923e-08
3.095115656355719169e-01 3.289655327519330763e-01 5.669538468968600504e-08
3.192352329500364183e-01 3.301337362040808743e-01 5.323294990501481872e-08
3.135444042633515616e-01 3.349527755212171609e-01 5.544232691122213543e-08
2.957550596933277154e-01 3.218100865305012492e-01 6.237510470032471767e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
3.014458883800126276e-01 3.169910472133649071e-01 5.963185300559975831e-08
3.111695556944771290e-01 3.181592506655126495e-01 5.552162309986478882e-08
3.054787270077922168e-01 3.229782899826489917e-01 5.820263061950877002e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
2.933802111244532829e-01 3.050165616747967379e-01 6.298804004516274537e-08
2.974130497522329275e-01 3.110038044440808225e-01 6.138635155268970677e-08
3.031038784389178398e-01 3.061847651269444803e-01 5.797973470934681684e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
2.876893824377684261e-01 3.098356009919330245e-01 6.660972750899931781e-08
2.941032874279064790e-01 2.977164266570687667e-01 6.191921376766829458e-08
2.933802111244532829e-01 3.050165616747967379e-01 6.298804004516274537e-08
2.884124587412216778e-01 3.025354659742051089e-01 6.562266094775482834e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.955494400348129824e-01 2.831161566216129355e-01 5.808468343763656764e-08
2.948263637313597307e-01 2.904162916393408511e-01 6.013228882893159960e-08
2.898586113481280702e-01 2.879351959387492221e-01 6.248116872448544077e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
2.895358294956360545e-01 2.749738957001877093e-01 5.878873391149808588e-08
2.945035818788676596e-01 2.774549914007793383e-01 5.688703559998829693e-08
2.934577237229223368e-01 2.717938261799457411e-01 5.541484803681739358e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
2.874441131837454089e-01 2.636515652585205149e-01 5.469649122839282229e-08
2.924118655669770694e-01 2.661326609591121439e-01 5.351279140137021524e-08
2.913660074110318021e-01 2.604714957382786022e-01 5.116501233146584877e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.863982550278001415e-01 2.491914904492412430e-01 4.633250778363964529e-08
2.942420434823728170e-01 2.516302609972030924e-01 4.576933791788044657e-08
2.863982550278001415e-01 2.535909452434640943e-01 4.915693094975734330e-08
2.903201492550864793e-01 2.504108757232221816e-01 4.604316503071187321e-08
2.903201492550864793e-01 2.548103305174450606e-01 4.859328915107965511e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
3.232680715778161185e-01 3.361209789733649589e-01 5.219961289400646923e-08
3.346497289511858320e-01 3.264829003390923301e-01 4.843474985391545986e-08
3.192352329500364183e-01 3.301337362040808743e-01 5.323294990501481872e-08
3.289589002645009752e-01 3.313019396562286722e-01 5.030397708614167672e-08
3.249260616367213306e-01 3.253146968869445876e-01 5.129112983067723463e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
3.168603843811620413e-01 3.133402113483763629e-01 5.323603110491594368e-08
3.111695556944771290e-01 3.181592506655126495e-01 5.552162309986478882e-08
3.208932230089416304e-01 3.193274541176605030e-01 5.220007311339681806e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
3.087947071256026965e-01 3.013657258098081937e-01 5.517486590518247646e-08
3.128275457533823412e-01 3.073529685790922783e-01 5.413728778005845493e-08
3.031038784389178398e-01 3.061847651269444803e-01 5.797973470934681684e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
2.891355350446748740e-01 2.952353309564771378e-01 6.456625096733259401e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
2.948263637313597307e-01 2.904162916393408511e-01 6.013228882893159960e-08
2.941032874279064790e-01 2.977164266570687667e-01 6.191921376766829458e-08
2.997941161145913913e-01 2.928973873399324801e-01 5.779755560526735685e-08
2.905816876515813219e-01 2.806350609210213065e-01 6.024317763394579420e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
2.945035818788676596e-01 2.774549914007793383e-01 5.688703559998829693e-08
2.994713342620993202e-01 2.799360871013709673e-01 5.503834789741544734e-08
2.955494400348129824e-01 2.831161566216129355e-01 5.808468343763656764e-08
2.884899713396907317e-01 2.693127304793541121e-01 5.707754261955041353e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
2.924118655669770694e-01 2.661326609591121439e-01 5.351279140137021524e-08
2.973796179502087300e-01 2.686137566597037729e-01 5.224121400026033670e-08
2.934577237229223368e-01 2.717938261799457411e-01 5.541484803681739358e-08
2.863982550278001415e-01 2.579904000376869733e-01 5.191446238755695301e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
2.942420434823728170e-01 2.516302609972030924e-01 4.576933791788044657e-08
2.913660074110318021e-01 2.604714957382786022e-01 5.116501233146584877e-08
2.952879016383180844e-01 2.572914262180366896e-01 4.818721145388464732e-08
2.903201492550864793e-01 2.548103305174450606e-01 4.859328915107965511e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.152023943222567737e-01 3.241464934347967897e-01 5.439977079371143266e-08
3.346497289511858320e-01 3.264829003390923301e-01 4.843474985391545986e-08
3.208932230089416304e-01 3.193274541176605030e-01 5.220007311339681806e-08
3.249260616367213306e-01 3.253146968869445876e-01 5.129112983067723463e-08
3.306168903234061873e-01 3.204956575698082455e-01 4.921126240675651117e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.071367170666974844e-01 3.121720078962285649e-01 5.679469051841054793e-08
3.225512130678468981e-01 3.085211720312400763e-01 5.074129909191727935e-08
3.168603843811620413e-01 3.133402113483763629e-01 5.323603110491594368e-08
3.128275457533823412e-01 3.073529685790922783e-01 5.413728778005845493e-08
3.104526971845079086e-01 2.905594437233877669e-01 5.272035851227590463e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.047618684978230519e-01 2.953784830405240536e-01 5.597840927248473011e-08
3.087947071256026965e-01 3.013657258098081937e-01 5.517486590518247646e-08
3.144855358122875533e-01 2.965466864926719071e-01 5.211485381998685099e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
3.104526971845079086e-01 2.905594437233877669e-01 5.272035851227590463e-08
2.990710398111381396e-01 3.001975223576603957e-01 5.939682461805162812e-08
3.054849448012763036e-01 2.880783480227961935e-01 5.437937515943342221e-08
3.047618684978230519e-01 2.953784830405240536e-01 5.597840927248473011e-08
2.997941161145913913e-01 2.928973873399324801e-01 5.779755560526735685e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
2.994713342620993202e-01 2.799360871013709673e-01 5.503834789741544734e-08
3.044390866453309807e-01 2.824171828019625963e-01 5.350968098366155661e-08
3.033932284893856579e-01 2.767560175811289991e-01 5.247620635977897052e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
3.013015121774950122e-01 2.654336871394618602e-01 4.954654611065608092e-08
3.023473703334403351e-01 2.710948523602954019e-01 5.114265204284335496e-08
2.973796179502087300e-01 2.686137566597037729e-01 5.224121400026033670e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
2.942420434823728170e-01 2.516302609972030924e-01 4.576933791788044657e-08
3.041775482488360827e-01 2.565924523983863503e-01 4.541875986793076268e-08
2.952879016383180844e-01 2.572914262180366896e-01 4.818721145388464732e-08
2.992097958656044776e-01 2.541113566977947213e-01 4.563098920384400423e-08
3.002556540215497449e-01 2.597725219186283185e-01 4.774245672387101299e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.374932055251091967e-01 3.065989568273462806e-01 4.626094590967592280e-08
3.346497289511858320e-01 3.264829003390923301e-01 4.843474985391545986e-08
3.320386286103678697e-01 3.105536858139352208e-01 4.808327330385027819e-08
3.360714672381475143e-01 3.165409285832193054e-01 4.739475539567170796e-08
3.306168903234061873e-01 3.204956575698082455e-01 4.921126240675651117e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.239729513548085249e-01 2.985792002753670515e-01 4.924476872318202714e-08
3.280057899825882251e-01 3.045664430446511362e-01 4.864722607248940854e-08
3.225512130678468981e-01 3.085211720312400763e-01 5.074129909191727935e-08
3.104526971845079086e-01 2.905594437233877669e-01 5.272035851227590463e-08
3.213618510139905071e-01 2.826499857502099422e-01 4.757159976030865042e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.159072740992492356e-01 2.866047147367988268e-01 5.005105680137134061e-08
3.199401127270288803e-01 2.925919575060829669e-01 4.964863342001236671e-08
3.144855358122875533e-01 2.965466864926719071e-01 5.211485381998685099e-08
3.005171924180446430e-01 2.855972523222045645e-01 5.607606498919575350e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
3.104526971845079086e-01 2.905594437233877669e-01 5.272035851227590463e-08
3.044390866453309807e-01 2.824171828019625963e-01 5.350968098366155661e-08
3.094068390285625858e-01 2.848982785025542253e-01 5.198209044633312993e-08
3.054849448012763036e-01 2.880783480227961935e-01 5.437937515943342221e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
2.984254761061539973e-01 2.742749218805373701e-01 5.385547314017552552e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
3.023473703334403351e-01 2.710948523602954019e-01 5.114265204284335496e-08
3.033932284893856579e-01 2.767560175811289991e-01 5.247620635977897052e-08
3.073151227166719957e-01 2.735759480608870309e-01 4.998956440352677362e-08
2.963337597942634072e-01 2.629525914388702312e-01 5.039228367044623792e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
3.041775482488360827e-01 2.565924523983863503e-01 4.541875986793076268e-08
3.013015121774950122e-01 2.654336871394618602e-01 4.954654611065608092e-08
3.052234064047814055e-01 2.622536176192199475e-01 4.713522404852895622e-08
3.002556540215497449e-01 2.597725219186283185e-01 4.774245672387101299e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.265840516956265427e-01 3.145084148005241609e-01 5.000880758194230267e-08
3.374932055251091967e-01 3.065989568273462806e-01 4.626094590967592280e-08
3.280057899825882251e-01 3.045664430446511362e-01 4.864722607248940854e-08
3.320386286103678697e-01 3.105536858139352208e-01 4.808327330385027819e-08
3.334603668973294965e-01 3.006117140580621960e-01 4.674099433635844386e-08
3.213618510139905071e-01 2.826499857502099422e-01 4.757159976030865042e-08
3.185183744400672534e-01 3.025339292619559917e-01 5.149186054864305636e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.199401127270288803e-01 2.925919575060829669e-01 4.964863342001236671e-08
3.239729513548085249e-01 2.985792002753670515e-01 4.924476872318202714e-08
3.253946896417702073e-01 2.886372285194940268e-01 4.742110645358694294e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
3.104526971845079086e-01 2.905594437233877669e-01 5.272035851227590463e-08
3.213618510139905071e-01 2.826499857502099422e-01 4.757159976030865042e-08
3.094068390285625858e-01 2.848982785025542253e-01 5.198209044633312993e-08
3.159072740992492356e-01 2.866047147367988268e-01 5.005105680137134061e-08
3.148614159433039128e-01 2.809435495159652851e-01 4.927852728551431777e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
3.192701347020999170e-01 2.713276553085427478e-01 4.581992724782779408e-08
3.073151227166719957e-01 2.735759480608870309e-01 4.998956440352677362e-08
3.138155577873585900e-01 2.752823842951316879e-01 4.833532833813308526e-08
3.127696996314133226e-01 2.696212190742981463e-01 4.719896484410727536e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
3.171784183902093268e-01 2.600053248668756645e-01 4.353142813882429146e-08
3.041775482488360827e-01 2.565924523983863503e-01 4.541875986793076268e-08
3.117238414754679998e-01 2.639600538534645491e-01 4.593352849281906956e-08
3.106779833195226770e-01 2.582988886326310074e-01 4.443480669097114836e-08
3.052234064047814055e-01 2.622536176192199475e-01 4.713522404852895622e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.403366820990324504e-01 2.867150133156002312e-01 4.341719272939624318e-08
3.374932055251091967e-01 3.065989568273462806e-01 4.626094590967592280e-08
3.348821051842911789e-01 2.906697423021891713e-01 4.519864193406494862e-08
3.389149438120708235e-01 2.966569850714732559e-01 4.487890865544039920e-08
3.334603668973294965e-01 3.006117140580621960e-01 4.674099433635844386e-08
3.322710048434731611e-01 2.747405277770320620e-01 4.342774123734729769e-08
3.213618510139905071e-01 2.826499857502099422e-01 4.757159976030865042e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.268164279287318341e-01 2.786952567636210021e-01 4.540611111219468413e-08
3.253946896417702073e-01 2.886372285194940268e-01 4.742110645358694294e-08
3.308492665565114788e-01 2.846824995329050867e-01 4.532911886885645304e-08
3.083609808726173185e-01 2.792371132817206281e-01 5.113940639973265130e-08
3.192701347020999170e-01 2.713276553085427478e-01 4.581992724782779408e-08
3.213618510139905071e-01 2.826499857502099422e-01 4.757159976030865042e-08
3.138155577873585900e-01 2.752823842951316879e-01 4.833532833813308526e-08
3.203159928580452398e-01 2.769888205293763450e-01 4.672914146718943584e-08
3.148614159433039128e-01 2.809435495159652851e-01 4.927852728551431777e-08
3.062692645607266728e-01 2.679147828400534892e-01 4.869719423262296601e-08
3.171784183902093268e-01 2.600053248668756645e-01 4.353142813882429146e-08
3.192701347020999170e-01 2.713276553085427478e-01 4.581992724782779408e-08
3.117238414754679998e-01 2.639600538534645491e-01 4.593352849281906956e-08
3.182242765461545941e-01 2.656664900877092061e-01 4.471863532219957830e-08
3.127696996314133226e-01 2.696212190742981463e-01 4.719896484410727536e-08
3.171784183902093268e-01 2.600053248668756645e-01 4.353142813882429146e-08
3.150867020783187367e-01 2.486829944252084701e-01 4.079586220865362863e-08
3.041775482488360827e-01 2.565924523983863503e-01 4.541875986793076268e-08
3.161325602342640595e-01 2.543441596460420673e-01 4.219819803682319764e-08
3.096321251635774097e-01 2.526377234117974102e-01 4.290881224444418301e-08
3.106779833195226770e-01 2.582988886326310074e-01 4.443480669097114836e-08
3.322710048434731611e-01 2.747405277770320620e-01 4.342774123734729769e-08
3.294275282695498519e-01 2.946244712887781114e-01 4.712768970594759294e-08
3.403366820990324504e-01 2.867150133156002312e-01 4.341719272939624318e-08
3.308492665565114788e-01 2.846824995329050867e-01 4.532911886885645304e-08
3.348821051842911789e-01 2.906697423021891713e-01 4.519864193406494862e-08
