x y function_11
7.029260000000000508e-01 7.011560000000000015e-01 1.000000000000000000e+00
8.014250000000000540e-01 7.009570000000000523e-01 1.000000000000000000e+00
7.069060000000000343e-01 6.037700000000000289e-01 1.000000000000000000e+00
7.029260000000000508e-01 7.011560000000000015e-01 1.000000000000000000e+00
6.040870000000000406e-01 7.003869999999999818e-01 1.000000000000000000e+00
6.085249999999999826e-01 6.010900000000000132e-01 1.000000000000000000e+00
6.170649999999999746e-01 5.027890000000000414e-01 1.000000000000000000e+00
6.085249999999999826e-01 6.010900000000000132e-01 1.000000000000000000e+00
5.086199999999999610e-01 5.983180000000000165e-01 1.000000000000000000e+00
5.170960000000000001e-01 4.962759999999999949e-01 1.000000000000000000e+00
5.340009999999999479e-01 3.928690000000000238e-01 1.000000000000000000e+00
5.170960000000000001e-01 4.962759999999999949e-01 1.000000000000000000e+00
4.103930000000000078e-01 4.916189999999999727e-01 1.000000000000000000e+00
4.160039999999999849e-01 3.772130000000000205e-01 1.000000000000000000e+00
3.948940000000000228e-01 1.926009999999999944e-01 1.000000000000000000e+00
3.961770000000000014e-01 2.858919999999999795e-01 1.000000000000000000e+00
3.001420000000000199e-01 2.928959999999999897e-01 1.000000000000000000e+00
2.984129999999999838e-01 1.956630000000000036e-01 1.000000000000000000e+00
2.987630000000000008e-01 9.786100000000000354e-02 1.000000000000000000e+00
2.984129999999999838e-01 1.956630000000000036e-01 1.000000000000000000e+00
1.997150000000000036e-01 1.980870000000000131e-01 1.000000000000000000e+00
1.996469999999999911e-01 9.901699999999999391e-02 1.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.996469999999999911e-01 9.901699999999999391e-02 1.000000000000000000e+00
9.990999999999999881e-02 9.960199999999999609e-02 1.000000000000000000e+00
1.000000000000000056e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 6.999999999999999556e-01 1.000000000000000000e+00
9.006739999999999746e-01 7.006310000000000038e-01 1.000000000000000000e+00
9.003529999999999589e-01 8.002599999999999714e-01 1.000000000000000000e+00
1.000000000000000000e+00 8.000000000000000444e-01 1.000000000000000000e+00
9.013550000000000173e-01 6.017630000000000479e-01 1.000000000000000000e+00
8.033439999999999470e-01 6.030440000000000245e-01 1.000000000000000000e+00
8.014250000000000540e-01 7.009570000000000523e-01 1.000000000000000000e+00
9.006739999999999746e-01 7.006310000000000038e-01 1.000000000000000000e+00
8.047029999999999461e-01 5.065410000000000190e-01 1.000000000000000000e+00
7.125439999999999552e-01 5.097279999999999589e-01 1.000000000000000000e+00
7.069060000000000343e-01 6.037700000000000289e-01 1.000000000000000000e+00
8.033439999999999470e-01 6.030440000000000245e-01 1.000000000000000000e+00
7.125439999999999552e-01 5.097279999999999589e-01 1.000000000000000000e+00
6.170649999999999746e-01 5.027890000000000414e-01 1.000000000000000000e+00
6.085249999999999826e-01 6.010900000000000132e-01 1.000000000000000000e+00
7.069060000000000343e-01 6.037700000000000289e-01 1.000000000000000000e+00
6.332910000000000483e-01 4.065679999999999850e-01 1.000000000000000000e+00
5.340009999999999479e-01 3.928690000000000238e-01 1.000000000000000000e+00
5.170960000000000001e-01 4.962759999999999949e-01 1.000000000000000000e+00
6.170649999999999746e-01 5.027890000000000414e-01 1.000000000000000000e+00
5.340009999999999479e-01 3.928690000000000238e-01 1.000000000000000000e+00
5.659429999999999739e-01 2.921889999999999765e-01 1.000000000000000000e+00
4.779280000000000195e-01 2.731709999999999972e-01 1.000000000000000000e+00
4.160039999999999849e-01 3.772130000000000205e-01 1.000000000000000000e+00
3.948940000000000228e-01 1.926009999999999944e-01 1.000000000000000000e+00
3.961770000000000014e-01 2.858919999999999795e-01 1.000000000000000000e+00
4.779280000000000195e-01 2.731709999999999972e-01 1.000000000000000000e+00
4.871920000000000139e-01 1.896019999999999928e-01 1.000000000000000000e+00
3.970299999999999940e-01 9.683100000000000041e-02 1.000000000000000000e+00
3.948940000000000228e-01 1.926009999999999944e-01 1.000000000000000000e+00
2.984129999999999838e-01 1.956630000000000036e-01 1.000000000000000000e+00
2.987630000000000008e-01 9.786100000000000354e-02 1.000000000000000000e+00
2.999999999999999889e-01 0.000000000000000000e+00 1.000000000000000000e+00
2.987630000000000008e-01 9.786100000000000354e-02 1.000000000000000000e+00
1.996469999999999911e-01 9.901699999999999391e-02 1.000000000000000000e+00
2.000000000000000111e-01 0.000000000000000000e+00 1.000000000000000000e+00
1.000000000000000000e+00 5.999999999999999778e-01 1.000000000000000000e+00
9.013550000000000173e-01 6.017630000000000479e-01 1.000000000000000000e+00
9.006739999999999746e-01 7.006310000000000038e-01 1.000000000000000000e+00
1.000000000000000000e+00 6.999999999999999556e-01 1.000000000000000000e+00
9.013640000000000541e-01 5.033140000000000391e-01 1.000000000000000000e+00
8.047029999999999461e-01 5.065410000000000190e-01 1.000000000000000000e+00
8.033439999999999470e-01 6.030440000000000245e-01 1.000000000000000000e+00
9.013550000000000173e-01 6.017630000000000479e-01 1.000000000000000000e+00
8.031350000000000433e-01 4.126739999999999853e-01 1.000000000000000000e+00
7.214840000000000142e-01 4.261030000000000095e-01 1.000000000000000000e+00
7.125439999999999552e-01 5.097279999999999589e-01 1.000000000000000000e+00
8.047029999999999461e-01 5.065410000000000190e-01 1.000000000000000000e+00
7.214840000000000142e-01 4.261030000000000095e-01 1.000000000000000000e+00
6.332910000000000483e-01 4.065679999999999850e-01 1.000000000000000000e+00
6.170649999999999746e-01 5.027890000000000414e-01 1.000000000000000000e+00
7.125439999999999552e-01 5.097279999999999589e-01 1.000000000000000000e+00
