x y p
1.170058427780768184e+00 2.551470342120949752e-02 -2.320771007828802510e+02
1.187892492256492405e+00 5.102600264869917857e-02 -2.964674916207094384e+02
1.157476718321346354e+00 5.102158598006518997e-02 -2.175538532700485916e+02
1.178972291190322430e+00 3.827092723143921821e-02 -2.631752941426514099e+02
1.172683626639932752e+00 5.102335077122990836e-02 -2.623765672840024195e+02
1.163763986083656832e+00 3.826711637689805129e-02 -2.258011251815173637e+02
1.152252390393311288e+00 0.000000000000000000e+00 -1.811935331834320095e+02
1.139643659007141707e+00 2.550514900336597890e-02 -1.447639240382129060e+02
1.170058427780768184e+00 2.551470342120949752e-02 -2.320771007828802510e+02
1.145943302046548373e+00 1.275175707009934198e-02 -1.623163471847887820e+02
1.154850353503290572e+00 2.550977314824109596e-02 -1.918233094068413607e+02
1.161151503130492424e+00 1.275760514150364039e-02 -2.045522695039851442e+02
1.177063073282485828e+00 4.099999999999999756e-01 -2.415900816220171876e+01
1.187417484099845488e+00 3.841835087074531585e-01 -9.543674026052299197e+00
1.158009148033076530e+00 3.841853657665390553e-01 -4.791838298397858864e+01
1.182239152672457605e+00 3.970909788270555185e-01 -1.796560946726553354e+01
1.172713848228250644e+00 3.841843199943545950e-01 -2.560420860729304948e+01
1.167537640803125720e+00 3.970912015953761975e-01 -3.646362275925671526e+01
1.187417484099845488e+00 3.841835087074531585e-01 -9.543674026052299197e+00
1.168367495004297485e+00 3.583785079388273620e-01 -1.843934553127453313e+01
1.198261128858315372e+00 3.584185467249843549e-01 7.388849601496947805e+00
1.177893234589627580e+00 3.712790606770736135e-01 -1.339370929553307121e+01
1.183315198354321307e+00 3.583981428307146944e-01 -2.501606109135170009e+00
1.192837527210414139e+00 3.713004837247054768e-01 -1.503459932567620116e-01
1.198261128858315372e+00 3.584185467249843549e-01 7.388849601496947805e+00
1.179221881073059919e+00 3.326217736344287412e-01 -3.812974113514777663e+00
1.209120355126850344e+00 3.326569221503571372e-01 1.198557101410324854e+01
1.188741412214056492e+00 3.455181206169830044e-01 4.441228532990375122e+00
1.194172118219665402e+00 3.326386663385608178e-01 5.600304749140918581e+00
1.203688659404454908e+00 3.455374414894331059e-01 1.198885121143980825e+01
1.190096168265531329e+00 3.068658020460761637e-01 -2.406056517569638231e+01
1.209120355126850344e+00 3.326569221503571372e-01 1.198557101410324854e+01
1.219996670250279580e+00 3.068967946611894648e-01 4.967746442171492305e+00
1.199607428784169372e+00 3.197594915425566175e-01 -4.254109650335238246e-01
1.214556344032258872e+00 3.197767681942573770e-01 9.447117605708722721e+00
1.205047357245127237e+00 3.068803579370959489e-01 -1.005077885680224448e+01
1.219996670250279580e+00 3.068967946611894648e-01 4.967746442171492305e+00
1.231114845381081402e+00 2.812757179052825518e-01 4.911659630565237578e+00
1.201214511188608114e+00 2.812472274718247345e-01 -5.355581847819947683e+01
1.225553648911991145e+00 2.940862922230874643e-01 4.775506071439972189e+00
1.216165433403740170e+00 2.812603620813703409e-01 -2.715473747718839448e+01
1.210604192514132649e+00 2.940704968861775903e-01 -2.036103609005316528e+01
1.231114845381081402e+00 2.812757179052825518e-01 4.911659630565237578e+00
1.212350616659624958e+00 2.556263090305147534e-01 -1.151632325082284751e+02
1.242432881588075855e+00 2.556218392968646058e-01 -3.677905890526223232e+01
1.221730948009266626e+00 2.684498892753982568e-01 -4.470643585120080132e+01
1.227392271050353090e+00 2.556228850323879476e-01 -7.475640214087461288e+01
1.236771837940395802e+00 2.684488520130723921e-01 -8.342209188546744869e+00
1.242432881588075855e+00 2.556218392968646058e-01 -3.677905890526223232e+01
1.223686354465082449e+00 2.299707414090813862e-01 -1.672999460329472754e+02
1.253766781001512731e+00 2.299674480567414359e-01 -5.589071592145194245e+01
1.233057607040505932e+00 2.427955507697490967e-01 -9.666881931317750798e+01
1.238726845236157503e+00 2.299679438285234245e-01 -1.011951773198514104e+02
1.248097887877746892e+00 2.427946929301439682e-01 -5.494130317714150635e+01
1.235037273146615266e+00 2.043136534391048198e-01 -1.545006165471838813e+02
1.253766781001512731e+00 2.299674480567414359e-01 -5.589071592145194245e+01
1.265116016166416779e+00 2.043128640931978768e-01 -6.787638941112602708e+01
1.244399900739193487e+00 2.171401416094347614e-01 -9.684871220936601333e+01
1.259439503021022144e+00 2.171401535807264693e-01 -5.809478472624488887e+01
1.250076717678871852e+00 2.043122313211550578e-01 -1.066408223401022752e+02
1.247199211957991993e+00 1.787456204593906584e-01 -1.956157650840504232e+02
1.277276712597508634e+00 1.787482512834801807e-01 -1.251961783447407015e+02
1.265116016166416779e+00 2.043128640931978768e-01 -6.787638941112602708e+01
1.262237897762845229e+00 1.787460981602642385e-01 -1.618931933752656676e+02
1.271194495218148202e+00 1.915304890744338739e-01 -9.311103146816137155e+01
1.256155461017906427e+00 1.915291127043987074e-01 -1.289658268832792487e+02
1.259375764093688899e+00 1.531781818007773299e-01 -2.651176439521494785e+02
1.229300660841608162e+00 1.531783405817863097e-01 -3.299869436177054922e+02
1.247199211957991993e+00 1.787456204593906584e-01 -1.956157650840504232e+02
1.244337941477192011e+00 1.531773114778428035e-01 -2.990655040331822647e+02
1.238247534691795160e+00 1.659621273416637677e-01 -2.715051927363196000e+02
1.253285634544748284e+00 1.659617862595881566e-01 -2.311049058390387643e+02
1.229300660841608162e+00 1.531783405817863097e-01 -3.299869436177054922e+02
1.211422024050440749e+00 1.276086247426341802e-01 -3.924601968559850320e+02
1.241493133271910798e+00 1.276069552203182023e-01 -3.623863464594454058e+02
1.220358778270503874e+00 1.403939463301521473e-01 -3.720851093380075554e+02
1.226457054926427315e+00 1.276068119310301840e-01 -3.815053993647342736e+02
1.235395024692417687e+00 1.403924108061172793e-01 -3.502562403299825746e+02
1.175330897164816424e+00 7.653222558239099194e-02 -3.000930092670242288e+02
1.205750418195030038e+00 7.653210937074671205e-02 -3.561349442097588280e+02
1.193205653603075733e+00 1.020354853444260523e-01 -3.702436058335150051e+02
1.190539681913636905e+00 7.653144149400516183e-02 -3.352902864030171486e+02
1.199475785025582164e+00 8.928309187914877654e-02 -3.668861454206219719e+02
1.184265689988634351e+00 8.928478355588308213e-02 -3.368005645363920166e+02
1.187892492256492405e+00 5.102600264869917857e-02 -2.964674916207094384e+02
1.157476718321346354e+00 5.102158598006518997e-02 -2.175538532700485916e+02
1.175330897164816424e+00 7.653222558239099194e-02 -3.000930092670242288e+02
1.172683626639932752e+00 5.102335077122990836e-02 -2.623765672840024195e+02
1.166401238343051316e+00 6.377778871375870684e-02 -2.577197781149325806e+02
1.181608925518696784e+00 6.377818016628616915e-02 -3.005662075970186606e+02
1.139643659007141707e+00 2.550514900336597890e-02 -1.447639240382129060e+02
1.170058427780768184e+00 2.551470342120949752e-02 -2.320771007828802510e+02
1.157476718321346354e+00 5.102158598006518997e-02 -2.175538532700485916e+02
1.154850353503290572e+00 2.550977314824109596e-02 -1.918233094068413607e+02
1.163763986083656832e+00 3.826711637689805129e-02 -2.258011251815173637e+02
1.148557436861141756e+00 3.826388948793939260e-02 -1.788275145508590640e+02
1.121621762902250241e+00 0.000000000000000000e+00 -8.758806004090585873e+01
1.152252390393311288e+00 0.000000000000000000e+00 -1.811935331834320095e+02
1.139643659007141707e+00 2.550514900336597890e-02 -1.447639240382129060e+02
1.136937076647780653e+00 0.000000000000000000e+00 -1.360461420754922415e+02
1.145943302046548373e+00 1.275175707009934198e-02 -1.623163471847887820e+02
1.130629277227916729e+00 1.275236832279334764e-02 -1.146307674496352149e+02
1.177063073282485828e+00 4.099999999999999756e-01 -2.415900816220171876e+01
1.147664474910985444e+00 4.099999999999999756e-01 -7.099909783746598180e+01
1.158009148033076530e+00 3.841853657665390553e-01 -4.791838298397858864e+01
1.162363774096735636e+00 4.099999999999999756e-01 -4.445010966860726853e+01
1.152835549149262562e+00 3.970914935216843245e-01 -6.102700815800872647e+01
1.167537640803125720e+00 3.970912015953761975e-01 -3.646362275925671526e+01
1.187417484099845488e+00 3.841835087074531585e-01 -9.543674026052299197e+00
1.158009148033076530e+00 3.841853657665390553e-01 -4.791838298397858864e+01
1.168367495004297485e+00 3.583785079388273620e-01 -1.843934553127453313e+01
1.172713848228250644e+00 3.841843199943545950e-01 -2.560420860729304948e+01
1.163186232988743463e+00 3.712811912229768141e-01 -3.288329717800171892e+01
1.177893234589627580e+00 3.712790606770736135e-01 -1.339370929553307121e+01
1.168367495004297485e+00 3.583785079388273620e-01 -1.843934553127453313e+01
1.198261128858315372e+00 3.584185467249843549e-01 7.388849601496947805e+00
1.179221881073059919e+00 3.326217736344287412e-01 -3.812974113514777663e+00
1.183315198354321307e+00 3.583981428307146944e-01 -2.501606109135170009e+00
1.188741412214056492e+00 3.455181206169830044e-01 4.441228532990375122e+00
1.173792228407065874e+00 3.454998674035967832e-01 -7.697922942454897388e+00
1.179221881073059919e+00 3.326217736344287412e-01 -3.812974113514777663e+00
1.190096168265531329e+00 3.068658020460761637e-01 -2.406056517569638231e+01
1.209120355126850344e+00 3.326569221503571372e-01 1.198557101410324854e+01
1.184656538194232223e+00 3.197438533985478837e-01 -9.828488798599680720e+00
1.199607428784169372e+00 3.197594915425566175e-01 -4.254109650335238246e-01
1.194172118219665402e+00 3.326386663385608178e-01 5.600304749140918581e+00
1.190096168265531329e+00 3.068658020460761637e-01 -2.406056517569638231e+01
1.219996670250279580e+00 3.068967946611894648e-01 4.967746442171492305e+00
1.201214511188608114e+00 2.812472274718247345e-01 -5.355581847819947683e+01
1.205047357245127237e+00 3.068803579370959489e-01 -1.005077885680224448e+01
1.210604192514132649e+00 2.940704968861775903e-01 -2.036103609005316528e+01
1.195653021629211610e+00 2.940567772353233078e-01 -3.943020434649110939e+01
1.231114845381081402e+00 2.812757179052825518e-01 4.911659630565237578e+00
1.201214511188608114e+00 2.812472274718247345e-01 -5.355581847819947683e+01
1.212350616659624958e+00 2.556263090305147534e-01 -1.151632325082284751e+02
1.216165433403740170e+00 2.812603620813703409e-01 -2.715473747718839448e+01
1.206780441965856543e+00 2.684370761626172497e-01 -7.019049784652169421e+01
1.221730948009266626e+00 2.684498892753982568e-01 -4.470643585120080132e+01
1.212350616659624958e+00 2.556263090305147534e-01 -1.151632325082284751e+02
1.242432881588075855e+00 2.556218392968646058e-01 -3.677905890526223232e+01
1.223686354465082449e+00 2.299707414090813862e-01 -1.672999460329472754e+02
1.227392271050353090e+00 2.556228850323879476e-01 -7.475640214087461288e+01
1.233057607040505932e+00 2.427955507697490967e-01 -9.666881931317750798e+01
1.218016532370242544e+00 2.427987728243111987e-01 -1.567241915771804486e+02
1.235037273146615266e+00 2.043136534391048198e-01 -1.545006165471838813e+02
1.223686354465082449e+00 2.299707414090813862e-01 -1.672999460329472754e+02
1.253766781001512731e+00 2.299674480567414359e-01 -5.589071592145194245e+01
1.229359961824379566e+00 2.171423260988336323e-01 -1.617459542199104305e+02
1.238726845236157503e+00 2.299679438285234245e-01 -1.011951773198514104e+02
1.244399900739193487e+00 2.171401416094347614e-01 -9.684871220936601333e+01
1.247199211957991993e+00 1.787456204593906584e-01 -1.956157650840504232e+02
1.235037273146615266e+00 2.043136534391048198e-01 -1.545006165471838813e+02
1.265116016166416779e+00 2.043128640931978768e-01 -6.787638941112602708e+01
1.241116436966353875e+00 1.915296108932543206e-01 -1.676590394649664404e+02
1.250076717678871852e+00 2.043122313211550578e-01 -1.066408223401022752e+02
1.256155461017906427e+00 1.915291127043987074e-01 -1.289658268832792487e+02
1.229300660841608162e+00 1.531783405817863097e-01 -3.299869436177054922e+02
1.247199211957991993e+00 1.787456204593906584e-01 -1.956157650840504232e+02
1.217122571344050330e+00 1.787512690702457996e-01 -2.963021160298122822e+02
1.238247534691795160e+00 1.659621273416637677e-01 -2.715051927363196000e+02
1.232160736783999289e+00 1.787471965895518211e-01 -2.435436882899032582e+02
1.223209888122414268e+00 1.659646700581960677e-01 -3.063014720207419259e+02
1.199228526223663049e+00 1.531877970659714927e-01 -3.809673247724153384e+02
1.229300660841608162e+00 1.531783405817863097e-01 -3.299869436177054922e+02
1.211422024050440749e+00 1.276086247426341802e-01 -3.924601968559850320e+02
1.214264112719896760e+00 1.531816775890368632e-01 -3.580064168906117175e+02
1.220358778270503874e+00 1.403939463301521473e-01 -3.720851093380075554e+02
1.205323571092097090e+00 1.403978450376766052e-01 -3.824937779423735265e+02
1.180997901034308795e+00 1.276214194330627383e-01 -3.588864959027093278e+02
1.193205653603075733e+00 1.020354853444260523e-01 -3.702436058335150051e+02
1.211422024050440749e+00 1.276086247426341802e-01 -3.924601968559850320e+02
1.187099957436538178e+00 1.148277287441606120e-01 -3.660982629527401286e+02
1.202311198780808166e+00 1.148228128867283121e-01 -3.876525289477132787e+02
1.196209071842479821e+00 1.276135723655342225e-01 -3.824286749715663518e+02
1.175330897164816424e+00 7.653222558239099194e-02 -3.000930092670242288e+02
1.162789258215415344e+00 1.020471459076475740e-01 -2.746476572531944953e+02
1.193205653603075733e+00 1.020354853444260523e-01 -3.702436058335150051e+02
1.169057886605187724e+00 8.928848162040591008e-02 -2.905617449270920361e+02
1.177996173940163649e+00 1.020399947771431365e-01 -3.294993942997538738e+02
1.184265689988634351e+00 8.928478355588308213e-02 -3.368005645363920166e+02
1.157476718321346354e+00 5.102158598006518997e-02 -2.175538532700485916e+02
1.175330897164816424e+00 7.653222558239099194e-02 -3.000930092670242288e+02
1.144921357275495266e+00 7.653932012257358419e-02 -1.819637039484574927e+02
1.166401238343051316e+00 6.377778871375870684e-02 -2.577197781149325806e+02
1.160124583196574521e+00 7.653474402883295169e-02 -2.452503473348573664e+02
1.151196091405719102e+00 6.377880780925285209e-02 -2.028491930007658368e+02
1.139643659007141707e+00 2.550514900336597890e-02 -1.447639240382129060e+02
1.127070898587673398e+00 5.102140728225190019e-02 -1.023676289539533286e+02
1.157476718321346354e+00 5.102158598006518997e-02 -2.175538532700485916e+02
1.133353096033896446e+00 3.826135397742642247e-02 -1.254702513728882991e+02
1.142272274791932940e+00 5.102087490470443715e-02 -1.617494820672782794e+02
1.148557436861141756e+00 3.826388948793939260e-02 -1.788275145508590640e+02
1.121621762902250241e+00 0.000000000000000000e+00 -8.758806004090585873e+01
1.109022730011881341e+00 2.550980785315427185e-02 -4.100263172853582461e+01
1.139643659007141707e+00 2.550514900336597890e-02 -1.447639240382129060e+02
1.115316277836921000e+00 1.275309201278701336e-02 -6.485298290438664992e+01
1.124332098676403824e+00 2.550726318347708646e-02 -9.303040444532646802e+01
1.130629277227916729e+00 1.275236832279334764e-02 -1.146307674496352149e+02
1.147664474910985444e+00 4.099999999999999756e-01 -7.099909783746598180e+01
1.158009148033076530e+00 3.841853657665390553e-01 -4.791838298397858864e+01
1.128595450649783727e+00 3.841883371316734408e-01 -1.126949945526014716e+02
1.152835549149262562e+00 3.970914935216843245e-01 -6.102700815800872647e+01
1.143303119806263979e+00 3.841866886949887316e-01 -7.700547203681050235e+01
1.138132730489781030e+00 3.970918664150400734e-01 -9.188352209205616816e+01
1.158009148033076530e+00 3.841853657665390553e-01 -4.791838298397858864e+01
1.168367495004297485e+00 3.583785079388273620e-01 -1.843934553127453313e+01
1.138942787860472095e+00 3.583881492891565212e-01 -7.419054924500008497e+01
1.163186232988743463e+00 3.712811912229768141e-01 -3.288329717800171892e+01
1.153656447524219919e+00 3.583828096544269814e-01 -4.235073629149352570e+01
1.148477436505399130e+00 3.712838758315530341e-01 -5.964241878633566074e+01
1.168367495004297485e+00 3.583785079388273620e-01 -1.843934553127453313e+01
1.149313409074733006e+00 3.325931686702261469e-01 -4.418678314088342063e+01
